일자,KOSDAQ지수,거래량,거래대금,시가총액,외국인_시가총액,외국인_비중
20021202,529.5,319129430,1051085,44170648,4682526,10.601
20021203,537.8,393445480,1180707,44862120,4756936,10.603
20021204,517.3,381173860,1008937,43217647,4549333,10.527
20021205,528.7,400403300,1104011,44187637,4638645,10.498
20021206,532.5,459741640,1186382,44537154,4674208,10.495
20021209,529.8,499345430,1183498,44301454,4594609,10.371
20021210,525.7,478252790,1069021,44068802,4561740,10.351
20021211,526,502217350,1277674,44085759,4593930,10.42
20021212,533.8,406578830,1136336,44727811,4705539,10.52
20021213,535.4,373133590,1074829,45040803,4750978,10.548
20021216,522.5,345943950,1010006,43991000,4611503,10.483
20021217,527.2,436830000,1122830,44389306,4626280,10.422
20021218,524.3,373615740,1005500,44114354,4583772,10.391
20021220,517.6,346701240,863120,43553806,4530724,10.403
20021223,491.4,346353570,925312,41453557,4312245,10.403
20021224,480.3,327713920,846455,40572466,4248530,10.471
20021226,473.2,272467720,716137,39979221,4168012,10.425
20021227,462.8,263612000,620998,38972624,4097333,10.513
20021230,443.6,248074200,650111,37403132,3933053,10.515
20030102,466,246620080,684941,39305269,4144941,10.546
20030103,483.4,341822250,960880,40783554,4338062,10.637
20030106,487.3,322699590,1002422,41189782,4368112,10.605
20030107,476.8,378405170,1182896,40448131,4277455,10.575
20030108,481.6,357180460,1112976,40876057,4335795,10.607
20030109,480.6,366941440,1151932,40830664,4317896,10.575
20030110,470,508436200,1649121,39850808,4221136,10.592
20030113,485.5,354641300,1135587,41174259,4343545,10.549
20030114,488.5,407480020,1358151,41397659,4384808,10.592
20030115,488.1,385126210,1108313,42109193,4407696,10.467
20030116,485.5,352520180,1016932,41810204,4384618,10.487
20030117,478.5,379470130,978381,41137512,4378405,10.643
20030120,473.3,320474400,730854,40619874,4296354,10.577
20030121,467.5,385449340,883625,40144001,4221906,10.517
20030122,455.5,376479330,857080,39126997,4135635,10.57
20030123,457.8,336223120,873983,39306010,4145744,10.547
20030124,442.6,390088480,911347,38104785,4019664,10.549
20030127,434,290213640,682846,37335186,3953350,10.589
20030128,437.5,311571750,773819,37662450,4005180,10.634
20030129,425.2,301064410,770398,36665289,3816313,10.409
20030130,433.9,251792480,594642,37397889,3894153,10.413
20030203,441,278084840,651935,37996069,3934638,10.355
20030204,443.2,300696600,734544,38200433,3951560,10.344
20030205,441,299054160,691027,38053272,3919082,10.299
20030206,435.4,307636020,763040,37555179,3873841,10.315
20030207,427.7,286805790,705462,36956355,3779514,10.227
20030210,422.6,263571690,666666,36562067,3731817,10.207
20030211,421.5,451275180,1015629,36744369,3744050,10.189
20030212,424.3,340088200,784721,36982997,3788558,10.244
20030213,422.2,357582190,781423,36740124,3758651,10.23
20030214,423.8,406118740,800480,36919034,3772936,10.219
20030217,441.2,383063220,963263,38404015,3880080,10.103
20030218,439.2,437982680,1024590,38215462,3843008,10.056
20030219,436.6,465938320,1028093,37995841,3820544,10.055
20030220,437.9,414717270,878189,38167474,3825691,10.023
20030221,435,367641540,796733,37928564,3792745,10
20030224,438.8,343032340,843619,38245148,3809225,9.96
20030225,424.3,346435520,792971,36993661,3661601,9.898
20030226,425.8,317183850,699992,37124122,3686349,9.93
20030227,428.2,349402350,648086,37321978,3727626,9.988
20030228,417.8,324171620,624376,36451770,3594598,9.861
20030303,420.6,293008760,569693,36675922,3595339,9.803
20030304,409.8,286190630,557788,35746532,3490937,9.766
20030305,393.6,311534610,586834,34330333,3352669,9.766
20030306,381.9,281991470,523052,33310778,3229105,9.694
20030307,366.9,302569680,595754,32020449,3112852,9.721
20030310,362,286621740,494832,31599838,3077949,9.74
20030311,354.3,304557700,530474,30927490,3039505,9.828
20030312,368.3,342415420,657594,32138198,3201772,9.963
20030313,360.7,313197260,576713,31482514,3159029,10.034
20030314,370.1,272306070,674368,32297493,3226446,9.99
20030317,346.4,293266210,545610,30248893,3009484,9.949
20030318,365,328142460,706781,32016739,3187670,9.956
20030319,367.7,305973010,795355,32271554,3213164,9.957
20030320,391.4,415533490,1094668,34337227,3425318,9.976
20030321,401,396471150,993326,35087148,3520737,10.034
20030324,395.4,388152730,931159,34602139,3471557,10.033
20030325,379.7,401248620,923849,33250728,3333453,10.025
20030326,386.3,436745370,963812,33829590,3387204,10.013
20030327,384.9,354581520,738981,33704640,3385356,10.044
20030328,392.8,452116590,968922,34394765,3460397,10.061
20030331,377.7,366891830,809393,33087978,3227198,9.753
20030401,382.5,332750700,718648,33502044,3242550,9.679
20030402,387.7,427016990,920718,33943215,3286118,9.681
20030403,387.7,457249890,1110017,33944026,3276613,9.653
20030404,394.1,400562910,964305,34508089,3356766,9.727
20030407,411.2,427544150,1117991,35962419,3498141,9.727
20030408,411.9,410778350,1059944,36013163,3508345,9.742
20030409,404.9,431130650,1150109,35399977,3430230,9.69
20030410,408.1,392953140,985869,35688683,3439960,9.639
20030411,410.8,408331150,1012066,35954195,3476657,9.67
20030414,419.7,421644940,1017180,36890629,3561434,9.654
20030415,429.6,487347160,1291354,37760329,3651799,9.671
20030416,442.2,541159280,1444559,38856706,3794023,9.764
20030417,439.4,452530540,1204567,38614018,3798013,9.836
20030418,448.3,469740160,1412609,39415480,3883433,9.853
20030421,454.6,459361680,1189336,39951766,3942122,9.867
20030422,444.4,465091010,1104737,39102936,3806963,9.736
20030423,439.5,531107790,1347244,38684526,3768033,9.74
20030424,430.5,493027530,1189376,37936709,3724074,9.817
20030425,408.9,470821420,1230141,36070262,3550037,9.842
20030428,408.5,426039130,1074510,36035852,3549982,9.851
20030429,430.5,494610500,1407802,37965502,3828498,10.084
20030430,428,397736840,1264619,37736042,3808602,10.093
20030502,432.9,401158540,1336016,38167192,3865322,10.127
20030506,432.6,389576660,1316312,38157764,3826132,10.027
20030507,436.3,437231460,1223914,38488481,3855497,10.017
20030509,437.7,369986350,1015907,38545631,3827085,9.929
20030512,449.6,472686660,1512439,39592880,4005286,10.116
20030513,440.5,519619280,1587757,38806789,3967097,10.223
20030514,440.1,408593690,1288504,38765979,4005385,10.332
20030515,441.4,416778910,1333101,38875132,4048248,10.413
20030516,439.8,369552330,1437166,38737372,4075008,10.52
20030519,431.1,334783350,1021439,37994315,3969337,10.447
20030520,439.6,379148510,1468814,38742876,4097342,10.576
20030521,441.7,434391580,1740730,38931057,4017243,10.319
20030522,443.9,457579920,1894852,38490575,3819926,9.924
20030523,456.3,435541890,1568091,39839007,3950214,9.915
20030526,472.4,521623690,1955688,41249408,4155907,10.075
20030527,472.5,663132810,2267645,41290509,4160151,10.075
20030528,470.3,574879560,1996865,41143338,4090419,9.942
20030529,470.9,558202160,1855367,41243025,4120861,9.992
20030530,471.8,549087260,1728852,41403777,4107811,9.921
20030602,476.7,531408700,1601828,41830197,4173239,9.977
20030603,465.9,560158020,1760240,40851129,3871333,9.477
20030604,473.7,442500680,1394192,41552426,3933066,9.465
20030605,472.6,456305680,1487515,41456462,3963519,9.561
20030609,481.9,457396170,1493552,42240048,4069296,9.634
20030610,481.8,577584350,1638415,42229946,4059648,9.613
20030611,482.9,504541650,1679189,42360819,4098785,9.676
20030612,492.6,488790110,1634585,43241505,4293862,9.93
20030613,497.5,598269760,1961705,43644966,4335878,9.934
20030616,500.2,561561900,1694578,43882859,4338167,9.886
20030617,506.3,653985030,1929825,44470543,4381367,9.852
20030618,505.5,613871850,1624704,44394705,4360514,9.822
20030619,508.6,625211090,1708956,44675502,4366691,9.774
20030620,508,558698540,1492559,44676010,4386866,9.819
20030623,493.6,528956860,1275492,43426246,4239211,9.762
20030624,489.4,494776530,1296271,43064290,4221012,9.802
20030625,493.1,494273780,1176759,42359530,4256796,10.049
20030626,490.1,461366220,1140263,42077722,4226203,10.044
20030627,496.8,476050830,1427737,42677760,4393872,10.295
20030630,497.5,374425090,1266850,42731691,4446517,10.406
20030701,501.7,534659740,1426586,43067841,4431458,10.289
20030702,507.4,514056640,1445566,43581206,4506549,10.341
20030703,508.2,630853770,1938389,43684150,4663688,10.676
20030704,515.9,493307400,1455290,44311768,4849000,10.943
20030707,532.1,608302310,2109726,45713550,5064622,11.079
20030708,531,680318180,2138200,45639503,5087158,11.146
20030709,535,559067950,1721005,46010231,5229317,11.366
20030710,527.9,563595940,1745704,45425678,5052150,11.122
20030711,525.5,520731450,1602759,45307360,5050895,11.148
20030714,531.2,501438320,1745019,45823131,5151236,11.242
20030715,520.7,553647200,1760156,44929490,5068520,11.281
20030716,522.2,497267250,1646331,45089196,5088808,11.286
20030718,506,485970670,1422110,43719080,4858865,11.114
20030721,494.9,454054820,1284207,42832584,4809762,11.229
20030722,490.2,487095520,1375781,42458305,4778514,11.255
20030723,487.6,393310070,1266363,42237019,4679541,11.079
20030724,487.7,443575320,1079982,42252611,4641021,10.984
20030725,490.1,383819930,1071690,42628224,4730069,11.096
20030728,503.8,434595890,1347616,43858192,5012649,11.429
20030729,501.2,439400680,1208178,43656435,4973232,11.392
20030730,494.7,407871450,1149029,43120553,4922314,11.415
20030731,493.3,335808350,1012582,43023271,4891824,11.37
20030801,496.6,389003160,1027240,43706854,4932375,11.285
20030804,485.3,303755040,912735,42751006,4768966,11.155
20030805,487.2,357432110,982977,43123254,4839520,11.223
20030806,482.4,346448250,907026,42718307,4809876,11.26
20030807,484.7,371719050,1146124,42947196,4816509,11.215
20030808,481.6,406173550,1088352,42714553,4777640,11.185
20030811,482.8,404441060,1033161,42838205,4830261,11.276
20030812,483.1,435997970,1176756,42854184,4851930,11.322
20030813,488.5,400306740,1323122,43355031,4940631,11.396
20030814,487.6,395411630,1349796,43329525,4982499,11.499
20030818,490.9,440568510,1296995,43745678,5050674,11.546
20030819,491,529481530,1413976,43726529,5038706,11.523
20030820,487.8,459096950,1369314,43482185,5021065,11.547
20030821,492.2,467195570,1295516,43874175,5070780,11.558
20030822,489.4,413098920,1212198,43684788,5051970,11.565
20030825,494,335646850,1060622,44089828,5168038,11.722
20030826,487.9,349312200,985526,43563541,5073880,11.647
20030827,488.3,383774480,1024672,43435211,5049735,11.626
20030828,485.5,340779320,996352,43180368,5041153,11.675
20030829,495.4,366884130,1147324,44048164,5188263,11.779
20030901,505.3,403576570,1222883,44932012,5325858,11.853
20030902,508.7,390926350,1120703,45232556,5371693,11.876
20030903,505.6,418085270,1315661,44973514,5339671,11.873
20030904,501,401154580,1085619,41999221,4763402,11.342
20030905,496.5,407003700,984832,41649328,4752925,11.412
20030908,488.3,364033380,820384,40972031,4650832,11.351
20030909,491.9,373589630,912569,41232451,4670817,11.328
20030915,492.3,288527830,784064,41260716,4768532,11.557
20030916,496.5,361288400,844686,41812223,4772042,11.413
20030917,496.5,380392940,956176,41818379,4722693,11.293
20030918,487.5,386680230,980041,41055324,4589205,11.178
20030919,483.7,425224920,1016554,40722080,4552268,11.179
20030922,460.3,410684750,920994,38929813,4269538,10.967
20030923,463.5,383258700,947378,39226369,4292721,10.943
20030924,467.1,368127610,951860,39537034,4291607,10.855
20030925,456.9,360046860,813752,38678001,4163402,10.764
20030926,451,352949180,848398,38187556,4077150,10.677
20030929,448.5,298710110,683908,37981863,4012297,10.564
20030930,448.6,396912470,854586,38040912,3995105,10.502
20031001,451.9,306339720,739767,38317615,4092682,10.681
20031002,459.2,312624140,926888,38945836,4297881,11.036
20031006,465.3,273840470,819103,39452881,4462708,11.311
20031007,464.1,316373290,841704,39320584,4446671,11.309
20031008,459.6,355051870,898559,38952675,4432839,11.38
20031009,464.4,327643930,766507,39353002,4493173,11.418
20031010,470,298105570,958955,38553584,4299274,11.151
20031013,476.1,318148790,927907,39055110,4393340,11.249
20031014,479.5,395570580,1107317,39375743,4441529,11.28
20031015,481.4,368409040,985140,39525911,4484192,11.345
20031016,481.7,341405330,1054719,39550985,4569386,11.553
20031017,475.5,299900840,865969,39115725,4457307,11.395
20031020,477,319218690,814967,39240921,4485183,11.43
20031021,478,371204960,1139300,39287519,4432837,11.283
20031022,474.2,379868310,1087353,38971230,4285743,10.997
20031023,459,356627210,853182,37721005,4104208,10.88
20031024,459.9,340599030,728894,37883810,4133733,10.912
20031027,463.7,309210250,723434,38181639,4138546,10.839
20031028,468.5,371418710,1044653,38600213,4226691,10.95
20031029,465.4,386876400,939052,38332973,4225849,11.024
20031030,468.4,374085590,912866,38578787,4288152,11.115
20031031,463.8,363476800,858441,38260480,4252273,11.114
20031103,466.4,352705680,773542,38470428,4304203,11.188
20031104,462.3,422253210,1064504,38138064,4255336,11.158
20031105,460,485483360,1150081,37945464,4178832,11.013
20031106,449.6,410238700,950838,37079683,4093184,11.039
20031107,457,404730560,997872,37992867,4207509,11.074
20031110,457.1,433175830,925961,37980229,4216732,11.102
20031111,454.5,416810650,906214,37672886,4127990,10.957
20031112,463.1,381420690,945797,38401763,4261199,11.096
20031113,469.7,426677010,1069372,38954014,4367877,11.213
20031114,469,396557390,868785,39107756,4349050,11.121
20031117,467.9,330675320,872173,39023838,4458685,11.426
20031118,475.1,395892810,948123,39593366,4662029,11.775
20031119,460.9,372426270,959020,38397400,4876258,12.699
20031120,459.7,382437810,769612,38293441,4821858,12.592
20031121,456.7,344213800,712541,38075653,4790305,12.581
20031124,438.1,347250660,702872,36521811,4590750,12.57
20031125,448.2,359236200,694615,37324752,4742965,12.707
20031126,454.9,429934920,863908,38611374,5159374,13.362
20031127,453.5,395179870,783705,38497097,5194601,13.493
20031128,458.4,384145710,719487,38896442,5253863,13.507
20031201,468.5,353470730,915379,39758804,5381952,13.537
20031202,470.8,385895490,956345,40023812,5431300,13.57
20031203,471.7,400285430,907499,40101848,5446424,13.581
20031204,473.7,398540090,903362,40277965,5490225,13.631
20031205,470.8,382308560,926167,40101218,5479930,13.665
20031208,469,416505990,841483,39895266,5460814,13.688
20031209,468.8,466722540,862845,39919443,5429775,13.602
20031210,466.2,426055700,721370,39746282,5411549,13.615
20031211,468.2,397421060,778173,39967907,5386993,13.478
20031212,471.1,460670210,978538,40259214,5403732,13.422
20031215,476,479727140,951697,40646874,5420929,13.337
20031216,467,539162200,951335,39913290,5290466,13.255
20031217,463.4,527711640,1010642,39667407,5299386,13.36
20031218,460.4,446000530,848876,39581132,5262690,13.296
20031219,454.5,455392610,816396,39832597,5689698,14.284
20031222,441.5,433002140,896645,38786723,5635981,14.531
20031223,435.5,489491220,866636,38187360,5558575,14.556
20031224,430.9,435349930,780723,35805227,5142841,14.363
20031226,432.5,408619420,660706,35933823,5144603,14.317
20031229,440.5,358605190,655804,36662421,5271391,14.378
20031230,448.7,323053390,672403,37374778,5361004,14.344
20040102,451.4,288492700,537728,37689021,5416966,14.373
20040105,452.7,325147390,635082,37734775,5446253,14.433
20040106,447.3,353255920,802036,37807618,5417838,14.33
20040107,446.1,353831190,763275,37693125,5400325,14.327
20040108,444.1,361688880,822050,37508428,5369997,14.317
20040109,453,350840470,1006443,38366036,5637735,14.695
20040112,458,349249620,935529,38891723,5768175,14.831
20040113,457,405086310,903267,38900351,5780165,14.859
20040114,458.4,365397120,864594,39062194,5841427,14.954
20040115,450,384204640,861023,38352788,5731829,14.945
20040116,445.4,326665990,719207,37982594,5724373,15.071
20040119,441.5,313378120,685535,37607213,5710505,15.185
20040120,445.7,267687310,604270,37997057,5788044,15.233
20040126,448.25,288020340,751838,38334073,5918558,15.439
20040127,445.04,337428350,803355,38047372,5853864,15.386
20040128,441.46,365251540,879074,37779942,5783947,15.31
20040129,442.15,340344420,897227,37831827,5774702,15.264
