# 국제 금 **현물** 시세 (USD/트로이온스, 일별) · XAU/USD
#   창구 — investing.com API(instrumentId 68). scripts/gold_spot.py 가 만든다.
#   ⚠ 직접 HTTP 는 403 이라 **Aside 브라우저**로만 받는다. cron 에서 못 돈다.
#   ⚠ **1985년 이전은 종가만 믿는다** — 시·고·저가 종가 복사다.
#      실측 flat 비율: 1980~84 100% · 1985~89 29% · 1990~94 3% · 1995~ 2%.
#      이 파일 전체 flat 비율 14.5%.
#   ⚠ 월별(금가격_월별_1833)은 현물, 일별(금가격_일별)은 COMEX 선물이다.
#      선물은 콘탱고로 현물보다 중앙 +0.5% 높다. 셋을 섞어 쓰지 않는다.
date,open,high,low,close
2005-11-21,485.10,491.15,491.15,491.15
2005-11-22,491.62,494.38,494.38,494.38
2005-11-23,493.90,492.10,492.10,492.10
2005-11-24,493.62,493.38,493.38,493.38
2005-11-25,493.62,496.07,496.07,496.07
2005-11-28,497.15,498.60,498.60,498.60
2005-11-29,498.65,500.10,500.10,500.10
2005-11-30,499.35,493.85,493.85,493.85
2005-12-01,493.88,503.38,503.38,503.38
2005-12-02,504.15,503.40,503.40,503.40
2005-12-05,504.38,509.38,509.38,509.38
2005-12-06,509.90,511.40,511.40,511.40
2005-12-07,511.20,515.20,515.20,515.20
2005-12-08,515.20,521.00,521.00,521.00
2005-12-09,520.85,526.05,526.05,526.05
2005-12-12,527.40,528.30,528.30,528.30
2005-12-13,525.88,518.88,518.88,518.88
2005-12-14,518.85,505.75,505.75,505.75
2005-12-15,504.90,503.10,503.10,503.10
2005-12-16,502.90,503.30,503.30,503.30
2005-12-19,504.90,503.90,503.90,503.90
2005-12-20,504.00,492.70,492.70,492.70
2005-12-21,492.70,495.00,495.00,495.00
2005-12-22,495.40,503.80,503.80,503.80
2005-12-23,504.20,503.00,503.00,503.00
2005-12-26,504.50,505.00,505.00,505.00
2005-12-27,504.85,507.95,507.95,507.95
2005-12-28,507.85,515.85,515.85,515.85
2005-12-29,516.75,516.05,516.05,516.05
2005-12-30,515.40,517.60,517.60,517.60
2006-01-03,517.15,533.60,533.60,533.60
2006-01-04,534.60,534.55,534.55,534.55
2006-01-05,534.60,525.05,525.05,525.05
2006-01-06,525.35,539.65,539.65,539.65
2006-01-09,539.38,549.12,549.12,549.12
2006-01-10,549.10,542.55,542.55,542.55
2006-01-11,541.90,549.00,549.00,549.00
2006-01-12,549.40,548.20,548.20,548.20
2006-01-13,546.38,556.88,556.88,556.88
2006-01-16,556.90,562.20,562.20,562.20
2006-01-17,561.40,554.50,554.50,554.50
2006-01-18,554.60,544.00,544.00,544.00
2006-01-19,543.15,558.00,558.00,558.00
2006-01-20,557.90,568.00,553.40,553.80
2006-01-23,553.40,560.50,549.40,559.20
2006-01-24,559.50,560.15,552.65,558.70
2006-01-25,558.45,566.65,556.85,563.45
2006-01-26,563.55,563.85,554.85,560.15
2006-01-27,559.70,564.35,555.95,559.55
2006-01-30,558.45,569.35,558.35,569.15
2006-01-31,568.25,572.65,566.05,568.95
2006-02-01,568.95,571.85,563.75,569.15
2006-02-02,569.45,575.05,567.65,572.45
2006-02-03,572.25,574.15,565.05,567.65
2006-02-06,569.20,573.95,568.70,569.85
2006-02-07,569.95,571.25,548.15,548.85
2006-02-08,549.05,553.25,545.35,550.85
2006-02-09,551.35,566.95,549.65,563.95
2006-02-10,564.25,568.95,547.05,550.95
2006-02-13,550.35,551.95,539.05,539.05
2006-02-14,538.38,547.62,534.88,547.62
2006-02-15,547.95,548.20,535.95,539.95
2006-02-16,538.45,546.45,535.45,546.25
2006-02-17,546.45,554.45,544.45,552.15
2006-02-20,552.20,557.05,551.95,556.05
2006-02-21,555.60,556.35,551.35,553.85
2006-02-22,554.65,555.45,547.45,554.35
2006-02-23,554.62,554.73,548.27,549.38
2006-02-24,547.45,559.95,547.45,558.95
2006-02-27,558.35,559.10,552.55,555.15
2006-02-28,553.70,561.95,553.20,561.75
2006-03-01,561.15,566.95,560.60,563.85
2006-03-02,562.45,568.75,562.20,568.75
2006-03-03,569.45,570.95,564.65,565.05
2006-03-06,565.95,568.60,552.55,555.55
2006-03-07,555.15,559.20,548.75,552.95
2006-03-08,552.45,554.20,538.45,543.85
2006-03-09,543.70,550.55,540.30,546.05
2006-03-10,545.45,547.30,534.05,540.35
2006-03-13,541.20,546.95,540.95,546.15
2006-03-14,546.05,552.45,542.75,551.95
2006-03-15,551.20,557.35,550.45,553.95
2006-03-16,553.05,557.05,547.55,555.25
2006-03-17,555.45,557.95,552.15,553.85
2006-03-20,554.55,556.65,550.15,554.45
2006-03-21,554.75,555.45,547.35,551.85
2006-03-22,552.05,553.70,547.15,550.55
2006-03-23,550.85,551.45,545.05,550.15
2006-03-24,550.15,561.15,548.95,560.45
2006-03-27,559.95,568.75,558.65,566.95
2006-03-28,567.00,569.30,563.20,564.50
2006-03-29,564.75,574.05,560.45,573.45
2006-03-30,573.45,589.15,571.45,588.65
2006-03-31,588.75,589.15,579.05,583.65
2006-04-03,582.95,591.95,582.25,588.75
2006-04-04,588.25,590.45,584.85,586.45
2006-04-05,585.95,589.85,582.35,588.85
2006-04-06,589.15,596.95,587.20,595.25
2006-04-07,596.15,598.45,585.25,588.45
2006-04-10,589.15,600.30,588.30,600.00
2006-04-11,600.10,604.40,593.10,593.50
2006-04-12,593.17,600.38,593.17,598.38
2006-04-13,598.50,598.80,590.90,596.50
2006-04-14,596.75,599.80,595.75,599.80
2006-04-17,600.40,615.80,600.40,614.00
2006-04-18,614.20,622.10,612.50,621.60
2006-04-19,621.80,640.30,621.40,639.90
2006-04-20,639.70,646.15,608.20,615.30
2006-04-21,610.65,634.40,610.60,634.00
2006-04-24,639.50,639.50,619.20,621.30
2006-04-25,621.20,635.10,619.00,630.30
2006-04-26,630.70,640.90,628.60,639.00
2006-04-27,639.40,643.50,627.70,634.00
2006-04-28,634.00,655.80,633.90,654.50
2006-05-01,654.60,661.60,652.40,658.10
2006-05-02,654.50,667.70,653.50,667.60
2006-05-03,668.00,676.80,660.50,667.50
2006-05-04,667.90,677.90,660.90,677.40
2006-05-05,678.50,684.60,675.30,682.70
2006-05-08,685.20,685.20,670.50,678.80
2006-05-09,679.00,701.00,677.75,700.80
2006-05-10,700.70,707.50,693.80,707.50
2006-05-11,709.10,726.50,704.75,719.30
2006-05-12,714.20,730.50,708.30,714.80
2006-05-15,714.20,721.00,678.10,681.10
2006-05-16,679.00,692.50,674.50,689.60
2006-05-17,688.90,716.40,685.70,689.90
2006-05-18,686.90,694.50,678.80,682.30
2006-05-19,683.90,688.90,651.40,657.60
2006-05-22,656.60,661.65,636.60,656.20
2006-05-23,656.50,674.00,650.90,671.50
2006-05-24,669.40,670.90,637.80,641.90
2006-05-25,642.60,651.30,639.00,650.80
2006-05-26,650.10,655.50,640.40,652.00
2006-05-29,653.15,654.10,646.40,650.50
2006-05-30,651.80,665.00,648.60,652.80
2006-05-31,653.10,659.70,638.90,643.70
2006-06-01,643.30,645.40,621.30,629.60
2006-06-02,629.30,639.00,618.90,638.20
2006-06-05,638.65,645.35,637.05,637.35
2006-06-06,635.35,639.15,625.35,630.15
2006-06-07,630.35,630.55,616.60,626.95
2006-06-08,626.95,627.45,607.85,612.15
2006-06-09,613.35,617.45,601.00,607.45
2006-06-12,603.85,611.75,602.85,605.85
2006-06-13,604.75,605.05,562.45,563.25
2006-06-14,564.35,571.45,543.35,559.35
2006-06-15,560.55,576.80,554.25,570.00
2006-06-16,570.35,585.35,567.35,580.85
2006-06-19,580.35,580.45,566.05,569.15
2006-06-20,565.50,576.70,561.00,576.50
2006-06-21,575.10,590.55,570.55,586.85
2006-06-22,587.35,595.15,580.35,580.65
2006-06-23,580.85,586.45,571.85,583.35
2006-06-26,584.90,587.50,577.50,585.45
2006-06-27,585.30,596.10,581.90,581.90
2006-06-28,579.50,586.80,576.90,580.20
2006-06-29,580.40,598.00,579.40,598.00
2006-06-30,597.40,615.90,597.35,613.10
2006-07-03,618.00,625.55,617.00,624.50
2006-07-04,624.00,624.00,617.00,622.00
2006-07-05,622.35,630.85,617.85,628.45
2006-07-06,628.85,635.50,622.75,633.95
2006-07-07,633.65,637.75,627.75,630.55
2006-07-10,630.25,632.75,620.75,624.05
2006-07-11,624.15,643.75,621.75,641.35
2006-07-12,641.05,656.05,639.75,651.25
2006-07-13,650.85,661.00,644.75,660.05
2006-07-14,663.45,668.50,659.55,665.15
2006-07-17,668.75,676.75,642.85,643.15
2006-07-18,642.90,654.50,628.10,631.20
2006-07-19,630.85,646.75,618.30,642.05
2006-07-20,643.60,645.10,629.05,629.15
2006-07-21,629.65,637.15,616.25,620.75
2006-07-24,620.88,621.12,601.98,612.48
2006-07-25,615.25,624.00,610.15,619.45
2006-07-26,618.88,623.27,613.27,622.17
2006-07-27,624.12,640.88,624.12,633.88
2006-07-28,634.50,637.75,626.10,635.90
2006-07-31,636.38,638.98,629.27,634.58
2006-08-01,636.00,647.60,630.50,647.20
2006-08-02,647.25,656.20,645.75,650.95
2006-08-03,651.85,653.50,639.35,645.05
2006-08-04,645.35,654.85,643.75,646.45
2006-08-07,644.17,652.17,644.17,647.98
2006-08-08,647.75,650.00,641.25,643.75
2006-08-09,644.25,655.30,636.50,650.65
2006-08-10,650.48,654.12,634.27,635.17
2006-08-11,637.50,645.55,626.50,632.70
2006-08-14,633.40,633.40,623.90,629.20
2006-08-15,626.40,628.70,621.00,625.00
2006-08-16,624.80,632.80,624.00,628.80
2006-08-17,628.70,632.10,613.70,614.50
2006-08-18,613.80,619.15,607.40,615.00
2006-08-21,614.00,628.50,613.80,627.80
2006-08-22,628.15,629.25,620.85,624.05
2006-08-23,624.05,631.55,621.75,622.35
2006-08-24,621.75,626.70,619.25,621.85
2006-08-25,620.25,624.65,618.55,623.25
2006-08-28,622.35,624.25,613.25,614.05
2006-08-29,614.35,618.25,607.55,612.75
2006-08-30,614.75,621.55,612.85,619.75
2006-08-31,619.10,627.60,618.10,626.90
2006-09-01,625.30,628.10,620.05,625.50
2006-09-04,625.05,628.00,625.05,626.50
2006-09-05,627.30,640.50,626.50,638.60
2006-09-06,638.50,640.75,633.10,633.50
2006-09-07,633.50,636.50,615.30,616.70
2006-09-08,617.20,619.75,606.70,610.80
2006-09-11,610.15,611.15,583.35,591.75
2006-09-12,590.75,599.75,584.65,587.75
2006-09-13,587.95,593.35,579.35,589.95
2006-09-14,589.85,595.75,576.75,576.75
2006-09-15,576.85,581.85,571.95,579.85
2006-09-18,581.35,589.25,578.55,588.85
2006-09-19,588.05,589.25,575.65,575.65
2006-09-20,573.00,586.80,572.80,576.60
2006-09-21,576.70,584.30,574.75,584.30
2006-09-22,585.50,593.00,584.50,588.30
2006-09-25,589.25,591.10,582.50,586.70
2006-09-26,587.00,594.25,586.30,591.70
2006-09-27,592.10,600.40,590.00,600.40
2006-09-28,602.60,607.00,600.90,602.90
2006-09-29,601.25,604.00,595.00,598.30
2006-10-02,598.50,604.20,595.20,595.20
2006-10-03,596.00,598.25,574.20,574.70
2006-10-04,574.50,581.00,559.90,566.60
2006-10-05,567.50,574.75,562.50,574.00
2006-10-06,573.40,573.80,560.40,573.80
2006-10-09,575.50,581.25,572.00,576.70
2006-10-10,577.30,581.60,569.30,573.00
2006-10-11,573.20,579.30,570.50,573.30
2006-10-12,573.00,579.00,571.20,578.60
2006-10-13,578.50,590.80,577.40,590.00
2006-10-16,591.00,596.30,590.25,596.00
2006-10-17,597.25,598.00,585.90,590.40
2006-10-18,590.10,595.50,587.40,589.90
2006-10-19,589.70,600.80,586.70,599.30
2006-10-20,600.30,602.70,591.80,591.90
2006-10-23,590.75,593.25,579.85,582.05
2006-10-24,581.75,584.45,573.85,584.35
2006-10-25,585.25,591.65,580.35,591.65
2006-10-26,591.75,599.25,590.45,596.55
2006-10-27,596.95,600.05,592.15,600.05
2006-10-30,599.00,611.00,598.70,604.50
2006-10-31,604.50,607.80,598.50,606.60
2006-11-01,606.40,619.20,605.70,618.10
2006-11-02,617.50,625.90,614.50,623.60
2006-11-03,624.00,629.00,617.50,628.00
2006-11-06,626.50,629.90,622.90,623.10
2006-11-07,623.10,629.40,622.20,624.90
2006-11-08,625.27,626.98,613.27,615.77
2006-11-09,615.90,636.00,615.40,633.70
2006-11-10,633.40,637.00,626.50,628.70
2006-11-13,629.10,632.90,620.80,626.10
2006-11-14,625.60,629.40,619.50,620.90
2006-11-15,621.00,625.50,615.80,622.60
2006-11-16,623.00,628.60,618.20,618.70
2006-11-17,618.90,622.70,614.80,622.00
2006-11-20,621.50,627.00,620.90,622.70
2006-11-21,623.00,629.60,622.25,627.00
2006-11-22,627.60,634.90,626.40,630.20
2006-11-23,630.30,631.80,629.00,631.25
2006-11-24,631.00,640.30,631.00,638.20
2006-11-27,639.00,642.25,637.20,641.30
2006-11-28,640.80,642.20,632.70,640.00
2006-11-29,639.70,640.90,635.00,636.60
2006-11-30,636.50,649.00,636.50,648.30
2006-12-01,648.00,650.00,643.90,645.80
2006-12-04,645.25,648.20,640.90,645.90
2006-12-05,646.45,649.25,638.95,643.95
2006-12-06,643.65,643.65,629.95,631.55
2006-12-07,631.25,632.85,625.65,632.55
2006-12-08,634.15,638.55,625.15,625.15
2006-12-11,625.15,631.05,623.35,630.45
2006-12-12,630.35,631.50,627.05,630.05
2006-12-13,630.15,630.85,623.75,629.15
2006-12-14,628.75,629.55,625.55,626.05
2006-12-15,625.65,629.65,614.95,615.25
2006-12-18,615.65,618.75,612.05,615.95
2006-12-19,616.35,622.95,615.35,622.75
2006-12-20,622.95,624.75,619.35,620.65
2006-12-21,620.50,622.75,618.20,618.50
2006-12-22,618.60,621.70,618.25,621.00
2006-12-25,620.75,621.25,620.25,620.75
2006-12-26,622.60,630.00,622.50,624.90
2006-12-27,624.80,629.60,624.20,627.30
2006-12-28,627.30,635.70,626.75,635.00
2006-12-29,634.80,636.80,632.30,636.80
2007-01-02,637.30,641.30,636.30,640.50
2007-01-03,640.50,645.40,625.30,627.70
2007-01-04,627.50,630.70,622.00,622.00
2007-01-05,622.00,626.50,602.20,607.40
2007-01-08,608.75,610.10,604.40,609.90
2007-01-09,609.80,616.20,606.50,613.50
2007-01-10,613.60,614.50,606.20,611.70
2007-01-11,611.60,616.25,609.20,611.90
2007-01-12,611.75,627.70,610.10,626.90
2007-01-15,626.20,628.30,624.50,626.70
2007-01-16,626.50,628.20,622.90,625.40
2007-01-17,625.00,634.30,620.70,631.90
2007-01-18,631.80,636.90,627.00,628.00
2007-01-19,627.00,636.50,626.90,635.50
2007-01-22,635.75,640.10,632.70,632.90
2007-01-23,633.25,648.00,633.10,646.60
2007-01-24,646.70,649.10,639.00,648.50
2007-01-25,648.60,654.50,645.70,646.10
2007-01-26,646.20,648.40,641.10,646.60
2007-01-29,646.30,648.20,641.20,643.10
2007-01-30,643.80,647.50,641.30,647.40
2007-01-31,647.20,655.20,642.60,653.20
2007-02-01,653.00,662.00,652.20,657.70
2007-02-02,657.15,659.85,643.15,648.25
2007-02-05,648.35,652.25,646.45,648.55
2007-02-06,648.35,658.75,648.25,653.75
2007-02-07,653.55,656.85,651.55,651.65
2007-02-08,651.65,660.95,648.05,660.75
2007-02-09,660.55,668.15,657.15,666.65
2007-02-12,667.95,668.55,660.00,662.05
2007-02-13,660.80,668.60,660.80,664.35
2007-02-14,664.35,672.20,663.75,669.15
2007-02-15,668.75,670.85,662.55,669.35
2007-02-16,670.05,670.05,662.90,669.05
2007-02-19,669.35,673.55,667.85,671.55
2007-02-20,670.85,672.15,655.75,658.75
2007-02-21,657.45,682.45,657.25,679.25
2007-02-22,678.10,681.25,676.05,677.75
2007-02-23,677.55,688.55,673.05,682.85
2007-02-26,681.65,689.35,681.65,687.35
2007-02-27,687.10,689.70,675.30,680.00
2007-02-28,679.35,679.35,660.35,669.95
2007-03-01,669.55,677.55,661.55,664.55
2007-03-02,664.85,665.85,640.15,642.95
2007-03-05,643.80,645.20,633.50,635.80
2007-03-06,636.30,648.00,632.80,647.30
2007-03-07,646.25,650.85,642.85,645.95
2007-03-08,649.50,656.20,647.60,651.30
2007-03-09,651.58,658.38,649.48,650.27
2007-03-12,649.25,654.25,646.10,651.20
2007-03-13,650.50,652.20,643.40,643.50
2007-03-14,643.30,646.20,637.00,644.10
2007-03-15,644.00,650.25,643.50,646.90
2007-03-16,646.90,655.60,646.20,652.90
2007-03-19,653.20,656.75,652.10,653.70
2007-03-20,654.50,661.10,652.90,658.30
2007-03-21,658.50,664.30,657.20,664.20
2007-03-22,664.10,667.10,662.30,663.80
2007-03-23,663.90,664.70,655.50,657.10
2007-03-26,657.75,665.60,657.30,663.80
2007-03-27,664.10,666.10,661.80,664.10
2007-03-28,664.90,670.00,663.80,665.60
2007-03-29,666.70,666.70,655.30,661.30
2007-03-30,661.80,668.40,660.90,663.60
2007-04-02,665.70,666.30,656.70,663.90
2007-04-03,664.80,668.00,662.30,664.00
2007-04-04,665.10,676.30,663.60,674.50
2007-04-05,674.45,675.65,671.65,674.45
2007-04-06,674.00,674.70,673.25,674.50
2007-04-09,674.00,678.05,669.50,670.75
2007-04-10,671.50,681.80,671.10,677.30
2007-04-11,677.80,681.10,674.50,677.30
2007-04-12,677.50,680.30,671.60,676.00
2007-04-13,676.50,686.30,675.90,685.60
2007-04-16,686.25,691.25,683.45,690.55
2007-04-17,690.25,691.05,686.05,687.85
2007-04-18,686.65,690.95,685.95,689.55
2007-04-19,689.65,691.75,678.95,682.65
2007-04-20,683.85,693.85,682.85,691.35
2007-04-23,693.25,693.85,686.85,689.05
2007-04-24,689.55,691.95,681.15,683.35
2007-04-25,683.65,686.95,682.05,685.65
2007-04-26,685.55,687.15,671.40,674.95
2007-04-27,674.65,682.15,670.95,680.95
2007-04-30,681.45,682.15,676.05,678.25
2007-05-01,678.45,680.50,671.75,673.35
2007-05-02,673.95,675.25,667.55,672.85
2007-05-03,672.75,682.95,671.95,682.35
2007-05-04,682.55,691.40,680.90,688.75
2007-05-07,688.55,691.55,686.95,688.45
2007-05-08,689.25,689.45,682.35,685.35
2007-05-09,685.25,687.35,676.25,680.65
2007-05-10,680.65,681.65,664.75,666.45
2007-05-11,666.35,673.25,664.85,671.05
2007-05-14,671.55,675.00,666.25,669.95
2007-05-15,669.75,674.25,665.25,672.15
2007-05-16,672.55,673.95,660.15,662.15
2007-05-17,662.65,665.25,654.15,657.75
2007-05-18,657.95,663.15,656.25,661.65
2007-05-21,662.75,664.55,657.35,663.35
2007-05-22,662.95,665.25,658.05,659.05
2007-05-23,659.85,665.45,657.75,661.35
2007-05-24,661.85,663.25,652.05,654.75
2007-05-25,654.45,657.55,653.75,656.15
2007-05-28,655.50,658.85,653.85,655.65
2007-05-29,656.20,662.60,654.25,656.75
2007-05-30,656.40,659.55,652.35,653.65
2007-05-31,653.20,662.70,653.20,660.95
2007-06-01,662.20,672.70,660.85,671.45
2007-06-04,671.55,674.65,668.75,671.25
2007-06-05,671.75,674.70,669.45,670.15
2007-06-06,670.35,672.75,665.35,670.85
2007-06-07,670.65,673.15,658.55,659.45
2007-06-08,659.25,661.85,645.15,648.55
2007-06-11,649.35,655.55,648.95,653.75
2007-06-12,653.55,655.15,646.15,647.25
2007-06-13,647.95,653.10,643.65,650.85
2007-06-14,651.35,654.75,646.60,651.95
2007-06-15,652.35,656.20,650.25,655.75
2007-06-18,655.65,659.80,655.05,656.35
2007-06-19,655.95,662.15,653.95,661.35
2007-06-20,661.45,662.10,655.15,655.25
2007-06-21,654.75,657.20,648.25,651.95
2007-06-22,651.85,656.95,650.95,654.35
2007-06-25,654.20,654.90,649.00,651.40
2007-06-26,652.00,652.00,640.20,640.30
2007-06-27,643.05,645.35,639.65,643.75
2007-06-28,642.75,650.40,641.75,648.75
2007-06-29,648.85,652.95,646.85,649.65
2007-07-02,651.50,659.55,648.85,657.35
2007-07-03,656.90,658.30,652.20,653.50
2007-07-04,653.10,655.15,653.10,654.20
2007-07-05,654.10,656.85,646.10,649.80
2007-07-06,649.50,656.20,645.40,655.90
2007-07-09,656.40,663.20,653.80,660.20
2007-07-10,660.40,665.20,659.00,663.50
2007-07-11,663.70,666.30,660.10,661.10
2007-07-12,660.40,669.45,660.40,667.40
2007-07-13,666.80,668.85,663.70,667.30
2007-07-16,666.40,668.90,664.00,665.00
2007-07-17,665.20,667.45,662.40,664.80
2007-07-18,664.60,674.30,664.60,672.90
2007-07-19,673.10,677.90,671.40,677.90
2007-07-20,677.60,686.40,675.40,683.70
2007-07-23,684.10,685.10,680.55,681.40
2007-07-24,681.90,687.50,681.30,682.20
2007-07-25,682.20,682.20,670.90,675.30
2007-07-26,675.60,677.00,660.75,661.70
2007-07-27,663.10,667.40,657.30,661.40
2007-07-30,661.10,665.90,660.20,665.20
2007-07-31,665.20,669.20,663.50,663.50
2007-08-01,663.40,667.50,659.40,667.30
2007-08-02,667.50,667.65,662.80,665.00
2007-08-03,665.70,674.60,665.20,673.30
2007-08-06,672.90,676.80,669.10,671.80
2007-08-07,672.10,673.15,666.60,672.40
2007-08-08,672.20,677.00,669.90,674.60
2007-08-09,674.80,674.80,659.90,661.60
2007-08-10,666.40,676.90,658.50,672.80
2007-08-13,672.40,673.10,668.50,669.40
2007-08-14,669.20,671.70,666.15,669.20
2007-08-15,669.50,671.10,662.40,667.60
2007-08-16,667.40,668.20,641.50,652.80
2007-08-17,650.30,663.80,645.80,657.20
2007-08-20,656.60,660.60,653.60,658.20
2007-08-21,658.60,660.10,654.50,657.50
2007-08-22,657.60,662.20,654.90,661.10
2007-08-23,660.80,665.45,658.65,659.90
2007-08-24,660.35,669.50,657.65,668.40
2007-08-27,668.90,668.90,665.80,667.60
2007-08-28,667.10,668.50,662.20,662.60
2007-08-29,662.20,669.05,661.80,667.50
2007-08-30,667.70,668.10,663.50,665.10
2007-08-31,665.00,674.70,664.70,673.00
2007-09-03,673.25,673.75,671.25,672.35
2007-09-04,672.90,683.80,671.60,682.10
2007-09-05,682.40,683.50,678.50,681.70
2007-09-06,681.60,698.00,681.05,695.50
2007-09-07,696.30,707.40,692.20,700.80
2007-09-10,700.40,707.00,699.30,702.90
2007-09-11,702.60,714.50,702.30,712.70
2007-09-12,712.20,714.40,705.70,711.90
2007-09-13,711.30,712.50,703.80,708.60
2007-09-14,708.00,717.40,704.20,707.10
2007-09-17,706.70,720.05,706.40,717.80
2007-09-18,717.40,724.50,712.00,723.80
2007-09-19,724.10,726.40,720.75,721.70
2007-09-20,721.60,738.70,721.20,733.40
2007-09-21,734.00,739.40,727.30,731.20
2007-09-24,729.60,736.45,726.70,730.40
2007-09-25,730.50,733.85,722.70,731.40
2007-09-26,731.50,737.10,726.80,728.10
2007-09-27,728.00,736.30,727.20,734.50
2007-09-28,734.20,745.90,733.60,744.10
2007-10-01,744.20,748.05,741.30,747.20
2007-10-02,747.40,747.50,724.75,731.50
2007-10-03,732.10,736.40,726.50,727.60
2007-10-04,728.60,738.60,721.10,737.70
2007-10-05,737.80,744.30,728.10,742.70
2007-10-08,741.65,742.70,731.55,733.30
2007-10-09,733.20,740.60,727.15,738.00
2007-10-10,738.20,746.20,737.50,741.00
2007-10-11,740.90,754.00,740.60,747.80
2007-10-12,748.30,752.50,745.20,749.60
2007-10-15,749.30,760.30,747.80,759.30
2007-10-16,759.00,767.00,754.40,760.20
2007-10-17,760.65,765.00,754.50,755.00
2007-10-18,755.30,766.60,755.10,766.60
2007-10-19,768.15,770.40,758.50,765.20
2007-10-22,766.70,768.60,745.90,754.40
2007-10-23,754.80,761.30,753.00,759.70
2007-10-24,759.60,764.35,754.30,763.90
2007-10-25,764.10,769.60,762.00,769.30
2007-10-26,769.20,786.10,768.60,785.40
2007-10-29,784.80,794.80,784.50,791.40
2007-10-30,791.20,792.40,779.50,781.60
2007-10-31,781.90,796.90,777.10,796.20
2007-11-01,796.12,799.92,784.73,787.62
2007-11-02,787.90,808.10,787.40,807.50
2007-11-05,807.40,811.30,801.30,806.50
2007-11-06,806.50,824.70,806.30,824.20
2007-11-07,825.10,845.80,822.70,832.20
2007-11-08,830.50,845.70,824.00,831.60
2007-11-09,832.70,839.30,827.60,831.70
2007-11-12,830.90,831.00,797.90,803.60
2007-11-13,803.50,809.10,791.20,800.60
2007-11-14,801.00,816.00,800.10,811.80
2007-11-15,811.60,818.30,782.75,788.60
2007-11-16,789.00,797.65,784.00,787.30
2007-11-19,786.50,794.30,775.30,781.70
2007-11-20,781.90,803.70,773.00,803.70
2007-11-21,804.50,807.40,794.80,802.20
2007-11-22,800.45,805.80,798.30,804.40
2007-11-23,804.60,826.10,803.00,823.40
2007-11-26,821.40,837.10,821.40,822.60
2007-11-27,824.40,829.50,808.30,811.50
2007-11-28,812.50,815.70,791.70,805.30
2007-11-29,803.90,808.30,793.00,793.20
2007-11-30,793.10,799.40,779.10,782.90
2007-12-03,783.10,791.80,777.40,791.50
2007-12-04,791.80,805.90,787.00,803.20
2007-12-05,802.10,807.10,791.60,795.40
2007-12-06,794.60,805.75,785.40,802.70
2007-12-07,802.60,805.20,791.40,795.60
2007-12-10,794.80,812.50,794.30,809.50
2007-12-11,808.60,813.40,797.20,797.50
2007-12-12,797.80,817.40,797.10,813.80
2007-12-13,813.90,813.90,792.00,797.40
2007-12-14,797.60,803.90,788.00,794.90
2007-12-17,793.80,798.90,785.40,791.70
2007-12-18,792.90,806.60,790.40,802.20
2007-12-19,802.90,805.00,797.90,802.20
2007-12-20,802.40,803.40,793.60,796.70
2007-12-21,796.70,812.60,795.70,810.80
2007-12-24,811.70,815.20,808.40,811.90
2007-12-25,811.70,812.20,804.15,807.00
2007-12-26,808.65,826.50,808.20,825.00
2007-12-27,824.40,831.60,821.70,824.80
2007-12-28,825.90,840.20,824.80,839.00
2007-12-31,839.50,843.60,832.10,833.60
2008-01-01,833.70,833.80,833.60,833.70
2008-01-02,837.00,861.50,834.70,857.20
2008-01-03,857.00,869.45,853.40,863.40
2008-01-04,863.70,868.90,854.60,861.50
2008-01-07,860.80,865.20,855.60,857.90
2008-01-08,857.90,881.50,856.90,877.70
2008-01-09,877.70,891.80,872.00,877.80
2008-01-10,878.50,895.30,866.40,893.10
2008-01-11,892.65,898.35,887.50,895.75
2008-01-14,898.00,914.40,892.60,905.20
2008-01-15,903.75,914.15,893.65,894.85
2008-01-16,889.85,899.60,874.55,877.55
