일자,티커,이름,거래소,시가,고가,저가,종가,거래량
20241007,SMH,반도체ETF2,NAS,246.53,250.6,246.31,248.22,4958756.0
20241007,SOXX,반도체ETF,NAS,229.6,232.26,228.775,230.45,2006777.0
20241007,TSM,TSMC ADR,NYS,181.6,185.0,180.93,184.51,12054159.0
20241008,AVGO,브로드컴,NAS,175.42,181.6,174.89,180.73,20774189.0
20241008,MU,마이크론,NAS,102.18,102.94,101.26,102.54,18858267.0
20241008,NVDA,엔비디아,NAS,130.26,133.48,129.42,132.89,285722485.0
20241008,QQQ,나스닥100,NAS,484.66,489.99,483.845,489.3,28272017.0
20241008,SMH,반도체ETF2,NAS,249.16,253.17,247.88,252.52,4435348.0
20241008,SOXX,반도체ETF,NAS,230.45,233.54,228.94,232.72,2508524.0
20241008,TSM,TSMC ADR,NYS,184.96,186.54,182.03,186.05,10394172.0
20241009,AVGO,브로드컴,NAS,179.24,186.42,176.42,185.95,25504058.0
20241009,MU,마이크론,NAS,102.25,102.29,100.322,101.7,18442718.0
20241009,NVDA,엔비디아,NAS,134.11,134.52,131.38,132.65,246191612.0
20241009,QQQ,나스닥100,NAS,489.0,493.73,487.95,493.15,24994950.0
20241009,SMH,반도체ETF2,NAS,252.99,255.41,250.21,255.15,4063391.0
20241009,SOXX,반도체ETF,NAS,232.49,235.48,230.88,235.15,2019084.0
20241009,TSM,TSMC ADR,NYS,187.8,188.0,182.26,187.14,11925013.0
20241010,AVGO,브로드컴,NAS,183.56,186.31,182.53,185.69,16317969.0
20241010,MU,마이크론,NAS,101.37,106.58,100.845,105.69,27605588.0
20241010,NVDA,엔비디아,NAS,131.91,135.0,131.0,134.81,242311337.0
20241010,QQQ,나스닥100,NAS,490.85,494.47,489.53,492.59,25750446.0
20241010,SMH,반도체ETF2,NAS,252.51,255.87,250.995,254.65,4044564.0
20241010,SOXX,반도체ETF,NAS,231.99,234.79,230.65,233.5,1886504.0
20241010,TSM,TSMC ADR,NYS,185.86,187.08,184.4,185.78,6443849.0
20241011,AVGO,브로드컴,NAS,181.14,182.59,177.4,181.48,23070023.0
20241011,MU,마이크론,NAS,105.04,107.65,104.9915,106.92,19133928.0
20241011,NVDA,엔비디아,NAS,134.01,135.78,133.66,134.8,170209474.0
20241011,QQQ,나스닥100,NAS,490.74,494.39,490.17,493.36,20644497.0
20241011,SMH,반도체ETF2,NAS,253.61,257.295,253.6,256.69,4202875.0
20241011,SOXX,반도체ETF,NAS,231.79,236.19,231.672,235.46,4572949.0
20241011,TSM,TSMC ADR,NYS,188.17,191.4899,188.01,190.81,12163858.0
20241014,AVGO,브로드컴,NAS,183.3,184.9516,180.13,182.31,17195824.0
20241014,MU,마이크론,NAS,107.805,108.71,106.8,108.34,15021917.0
20241014,NVDA,엔비디아,NAS,136.47,139.6,136.3,138.07,232347668.0
20241014,QQQ,나스닥100,NAS,495.77,498.83,495.26,497.5,26060145.0
20241014,SMH,반도체ETF2,NAS,258.52,262.26,258.42,261.28,4608583.0
20241014,SOXX,반도체ETF,NAS,236.96,240.29,236.8101,239.8,2142457.0
20241014,TSM,TSMC ADR,NYS,190.61,194.25,190.5029,192.21,11714387.0
20241015,AVGO,브로드컴,NAS,180.79,181.7,173.3652,175.98,27657529.0
20241015,MU,마이크론,NAS,107.86,109.49,102.71,104.32,23419132.0
20241015,NVDA,엔비디아,NAS,137.87,138.57,128.74,131.6,377831021.0
20241015,QQQ,나스닥100,NAS,497.83,498.5,488.68,490.85,34784506.0
20241015,SMH,반도체ETF2,NAS,261.0,262.105,245.5786,247.16,14128878.0
20241015,SOXX,반도체ETF,NAS,239.24,240.47,225.72,227.36,6421198.0
20241015,TSM,TSMC ADR,NYS,192.96,193.62,184.25,187.13,21812670.0
20241016,AVGO,브로드컴,NAS,178.51,179.25,175.33,176.82,15285054.0
20241016,MU,마이크론,NAS,106.02,109.63,105.61,109.24,20450884.0
20241016,NVDA,엔비디아,NAS,133.98,136.62,131.58,135.72,264879720.0
20241016,QQQ,나스닥100,NAS,491.18,491.69,487.57,490.91,22996776.0
20241016,SMH,반도체ETF2,NAS,249.83,249.83,245.5,247.32,5692277.0
20241016,SOXX,반도체ETF,NAS,230.12,230.12,226.405,227.36,3776554.0
20241016,TSM,TSMC ADR,NYS,189.78,190.01,186.66,187.48,18689223.0
20241017,AVGO,브로드컴,NAS,181.37,185.51,180.69,181.53,25232427.0
20241017,MU,마이크론,NAS,111.34,114.14,111.01,112.05,26584811.0
20241017,NVDA,엔비디아,NAS,139.34,140.89,136.87,136.93,306435921.0
20241017,QQQ,나스닥100,NAS,496.44,496.49,491.1901,491.25,27210658.0
20241017,SMH,반도체ETF2,NAS,255.175,256.17,251.5,251.58,6744992.0
20241017,SOXX,반도체ETF,NAS,233.3,233.87,229.15,229.15,2407756.0
20241017,TSM,TSMC ADR,NYS,203.35,212.6,201.97,205.84,62274668.0
20241018,AVGO,브로드컴,NAS,182.32,182.71,178.68,179.89,17835247.0
20241018,MU,마이크론,NAS,111.75,112.9,109.86,111.15,16700370.0
20241018,NVDA,엔비디아,NAS,138.665,138.9,137.28,138.0,176090184.0
20241018,QQQ,나스닥100,NAS,494.06,495.57,493.3,494.47,25335030.0
20241018,SMH,반도체ETF2,NAS,253.5,253.52,250.86,251.51,3720736.0
20241018,SOXX,반도체ETF,NAS,231.3,231.31,228.42,229.36,1643661.0
20241018,TSM,TSMC ADR,NYS,205.95,205.95,200.76,200.78,21030823.0
20241021,AVGO,브로드컴,NAS,179.38,181.7199,178.25,179.99,13695149.0
20241021,MU,마이크론,NAS,111.1,111.14,107.69,109.08,14829420.0
20241021,NVDA,엔비디아,NAS,138.13,143.71,138.0,143.71,264554514.0
20241021,QQQ,나스닥100,NAS,493.25,496.23,491.31,495.42,30336549.0
20241021,SMH,반도체ETF2,NAS,251.0,253.05,249.49,252.84,3923395.0
20241021,SOXX,반도체ETF,NAS,228.44,229.54,225.98,228.93,2034318.0
20241021,TSM,TSMC ADR,NYS,200.81,203.44,199.66,201.95,14819950.0
20241022,AVGO,브로드컴,NAS,178.66,180.69,177.41,179.38,12062648.0
20241022,MU,마이크론,NAS,108.24,108.515,106.37,107.82,13758061.0
20241022,NVDA,엔비디아,NAS,142.91,144.42,141.78,143.59,226311589.0
20241022,QQQ,나스닥100,NAS,492.73,497.445,491.97,495.96,26685841.0
20241022,SMH,반도체ETF2,NAS,251.33,252.49,249.67,251.69,3629141.0
20241022,SOXX,반도체ETF,NAS,227.68,228.81,226.28,228.08,2476371.0
20241022,TSM,TSMC ADR,NYS,199.07,200.17,197.11,198.48,11165073.0
20241023,AVGO,브로드컴,NAS,177.585,178.98,172.57,173.51,19513713.0
20241023,MU,마이크론,NAS,106.564,107.1,103.54,105.05,15174706.0
20241023,NVDA,엔비디아,NAS,142.03,142.43,137.46,139.56,285930038.0
20241023,QQQ,나스닥100,NAS,493.59,494.25,485.05,488.36,39346565.0
20241023,SMH,반도체ETF2,NAS,250.45,251.67,245.84,249.01,4971630.0
20241023,SOXX,반도체ETF,NAS,227.65,228.51,222.87,226.04,2259997.0
20241023,TSM,TSMC ADR,NYS,196.68,203.13,196.23,200.86,16535701.0
20241024,AVGO,브로드컴,NAS,174.26,174.3,169.5,171.35,20485174.0
20241024,MU,마이크론,NAS,106.775,107.53,105.545,106.85,13206263.0
20241024,NVDA,엔비디아,NAS,140.82,141.35,138.46,140.41,172354888.0
20241024,QQQ,나스닥100,NAS,492.11,493.0,489.44,492.32,22024930.0
20241024,SMH,반도체ETF2,NAS,250.87,251.2,248.2,250.06,2595528.0
20241024,SOXX,반도체ETF,NAS,228.07,228.21,225.58,227.3,2247889.0
20241024,TSM,TSMC ADR,NYS,198.96,200.5,197.41,197.93,9935780.0
20241025,AVGO,브로드컴,NAS,174.19,176.796,172.72,173.0,19977679.0
20241025,MU,마이크론,NAS,108.34,109.88,107.72,107.91,12264950.0
20241025,NVDA,엔비디아,NAS,140.93,144.13,140.8,141.54,205122109.0
20241025,QQQ,나스닥100,NAS,495.14,500.28,494.43,495.32,38762143.0
20241025,SMH,반도체ETF2,NAS,252.49,256.55,252.3,252.96,6835930.0
20241025,SOXX,반도체ETF,NAS,229.45,233.07,229.3701,229.58,2209641.0
20241025,TSM,TSMC ADR,NYS,200.25,205.2,200.0,203.44,13434862.0
20241028,AVGO,브로드컴,NAS,173.0,173.9728,171.345,172.02,13195829.0
20241028,MU,마이크론,NAS,106.78,108.18,106.32,106.39,12381045.0
20241028,NVDA,엔비디아,NAS,143.0,143.14,140.05,140.52,173586745.0
20241028,QQQ,나스닥100,NAS,498.46,498.52,495.1,495.4,20477778.0
20241028,SMH,반도체ETF2,NAS,252.77,253.05,251.0,251.21,3557268.0
20241028,SOXX,반도체ETF,NAS,229.5,231.305,228.37,229.72,1508521.0
20241028,TSM,TSMC ADR,NYS,199.26,199.74,194.5201,194.68,20135345.0
20241029,AVGO,브로드컴,NAS,172.435,180.23,171.2101,179.24,23702344.0
20241029,MU,마이크론,NAS,106.585,108.75,105.6037,108.18,15164581.0
20241029,NVDA,엔비디아,NAS,140.285,142.2598,138.9,141.25,157593634.0
20241029,QQQ,나스닥100,NAS,495.72,501.35,493.85,500.16,28014059.0
20241029,SMH,반도체ETF2,NAS,251.9,258.33,250.86,256.92,5392840.0
20241029,SOXX,반도체ETF,NAS,229.92,236.455,228.86,235.37,3135032.0
20241029,TSM,TSMC ADR,NYS,194.39,198.79,193.6,196.94,13779107.0
20241030,AVGO,브로드컴,NAS,177.47,179.19,175.62,176.64,17911488.0
20241030,MU,마이크론,NAS,106.26,106.8,103.64,104.08,14321780.0
20241030,NVDA,엔비디아,NAS,139.54,140.33,136.81,139.335,179418082.0
20241030,QQQ,나스닥100,NAS,499.39,500.35,495.89,496.38,29755960.0
20241030,SMH,반도체ETF2,NAS,251.74,253.0,249.45,250.68,5348394.0
20241030,SOXX,반도체ETF,NAS,229.29,230.74,226.98,227.07,4324391.0
20241030,TSM,TSMC ADR,NYS,194.38,195.45,192.61,194.48,10007766.0
20241031,AVGO,브로드컴,NAS,174.45,174.45,167.38,169.77,26086587.0
20241031,MU,마이크론,NAS,102.2,102.49,99.0707,99.65,19830324.0
20241031,NVDA,엔비디아,NAS,137.6,137.61,132.1106,132.76,270039641.0
20241031,QQQ,나스닥100,NAS,492.38,492.43,483.75,483.85,41245248.0
20241031,SMH,반도체ETF2,NAS,248.27,248.27,240.28,241.68,9464712.0
20241031,SOXX,반도체ETF,NAS,224.9,224.99,216.56,218.26,6120820.0
20241031,TSM,TSMC ADR,NYS,192.86,192.86,187.66,190.54,13062658.0
20241101,AVGO,브로드컴,NAS,168.26,171.3255,167.5,168.92,17847038.0
20241101,MU,마이크론,NAS,100.0,100.61,99.37,99.73,13623350.0
20241101,NVDA,엔비디아,NAS,134.7,137.31,134.57,135.4,207127838.0
20241101,QQQ,나스닥100,NAS,485.5,490.7507,485.2,487.43,33655757.0
20241101,SMH,반도체ETF2,NAS,244.19,247.29,243.35,244.75,5520983.0
20241101,SOXX,반도체ETF,NAS,220.02,222.76,219.31,220.58,2130522.0
20241101,TSM,TSMC ADR,NYS,194.2,198.17,192.55,192.95,12691190.0
20241104,AVGO,브로드컴,NAS,169.28,172.45,168.42,168.55,13621310.0
20241104,MU,마이크론,NAS,101.5,103.7867,101.0011,101.73,15765848.0
20241104,NVDA,엔비디아,NAS,137.21,138.96,135.57,136.05,187528173.0
20241104,QQQ,나스닥100,NAS,486.82,489.38,484.2545,486.01,23291580.0
20241104,SMH,반도체ETF2,NAS,245.31,247.51,243.41,244.27,5199206.0
20241104,SOXX,반도체ETF,NAS,219.93,222.46,218.5,219.31,1727676.0
20241104,TSM,TSMC ADR,NYS,193.7,194.36,190.6,191.56,10917292.0
20241105,AVGO,브로드컴,NAS,170.05,174.4,170.05,173.9,13441752.0
20241105,MU,마이크론,NAS,102.0,105.62,101.79,105.49,12071905.0
20241105,NVDA,엔비디아,NAS,137.45,140.3701,137.33,139.91,160537373.0
20241105,QQQ,나스닥100,NAS,487.61,492.88,487.52,492.21,24353615.0
20241105,SMH,반도체ETF2,NAS,245.25,249.04,245.08,248.31,4344210.0
20241105,SOXX,반도체ETF,NAS,219.41,222.07,219.14,221.87,2273746.0
20241105,TSM,TSMC ADR,NYS,193.58,198.34,193.49,195.76,10339213.0
20241106,AVGO,브로드컴,NAS,179.63,180.21,175.96,179.55,24300758.0
20241106,MU,마이크론,NAS,108.38,112.32,107.0,111.83,20304531.0
20241106,NVDA,엔비디아,NAS,142.96,146.49,141.96,145.61,242043945.0
20241106,QQQ,나스닥100,NAS,500.56,506.41,499.6,505.58,43082198.0
20241106,SMH,반도체ETF2,NAS,252.29,255.69,250.21,254.81,7284403.0
20241106,SOXX,반도체ETF,NAS,226.36,229.17,224.31,228.34,3643965.0
20241106,TSM,TSMC ADR,NYS,192.04,194.26,188.5,193.22,19834867.0
20241107,AVGO,브로드컴,NAS,181.9853,184.8722,181.79,183.81,18970581.0
20241107,MU,마이크론,NAS,112.5586,113.86,111.37,113.41,13569838.0
20241107,NVDA,엔비디아,NAS,146.39,148.93,146.17,148.88,207323303.0
20241107,QQQ,나스닥100,NAS,508.4,514.33,508.34,513.54,32853120.0
20241107,SMH,반도체ETF2,NAS,258.39,261.15,258.14,261.02,5370187.0
20241107,SOXX,반도체ETF,NAS,231.83,233.405,231.317,233.1,3154591.0
20241107,TSM,TSMC ADR,NYS,196.31,202.01,196.25,201.19,14865161.0
20241108,AVGO,브로드컴,NAS,182.99,185.05,181.83,183.64,13503154.0
20241108,MU,마이크론,NAS,112.14,114.3,110.565,111.9,13045721.0
20241108,NVDA,엔비디아,NAS,148.77,149.77,146.26,147.63,175665830.0
20241108,QQQ,나스닥100,NAS,513.035,514.9175,512.41,514.14,22924483.0
20241108,SMH,반도체ETF2,NAS,260.76,261.88,257.92,259.34,3915598.0
20241108,SOXX,반도체ETF,NAS,231.83,233.19,230.14,231.36,1769237.0
20241108,TSM,TSMC ADR,NYS,203.89,206.61,200.02,201.2,13112091.0
20241111,AVGO,브로드컴,NAS,183.4,183.63,176.8201,178.91,17036660.0
20241111,MU,마이크론,NAS,110.945,111.51,106.77,108.65,14479681.0
20241111,NVDA,엔비디아,NAS,148.68,148.85,143.57,145.26,182325620.0
20241111,QQQ,나스닥100,NAS,515.37,515.58,510.92,513.84,24167479.0
20241111,SMH,반도체ETF2,NAS,257.92,258.05,250.99,253.53,7667252.0
20241111,SOXX,반도체ETF,NAS,229.18,229.18,222.78,225.57,4250375.0
20241111,TSM,TSMC ADR,NYS,197.96,198.2,191.49,194.05,16610009.0
20241112,AVGO,브로드컴,NAS,178.9,179.56,173.2,176.22,15861981.0
20241112,MU,마이크론,NAS,105.0,105.09,102.07,104.1,21859729.0
20241112,NVDA,엔비디아,NAS,146.78,149.65,146.01,148.29,198634738.0
20241112,QQQ,나스닥100,NAS,513.77,514.66,509.83,512.91,25835288.0
20241112,SMH,반도체ETF2,NAS,253.1,253.57,248.86,251.86,6574034.0
20241112,SOXX,반도체ETF,NAS,224.78,225.15,220.15,223.11,3259697.0
20241112,TSM,TSMC ADR,NYS,193.83,194.0,189.72,191.77,11818985.0
20241113,AVGO,브로드컴,NAS,174.705,175.5926,172.6,173.58,17472513.0
20241113,MU,마이크론,NAS,102.8,103.3402,99.82,99.92,18416175.0
20241113,NVDA,엔비디아,NAS,149.07,149.33,145.9,146.27,191903267.0
20241113,QQQ,나스닥100,NAS,512.4,514.98,509.95,512.25,24567416.0
20241113,SMH,반도체ETF2,NAS,250.65,251.18,247.22,247.63,5537892.0
20241113,SOXX,반도체ETF,NAS,221.5,222.13,217.973,218.37,3057482.0
20241113,TSM,TSMC ADR,NYS,192.443,192.48,186.5,186.66,13882151.0
20241114,AVGO,브로드컴,NAS,174.77,175.57,169.87,170.38,20638855.0
20241114,MU,마이크론,NAS,101.29,102.29,98.56,99.18,18459749.0
20241114,NVDA,엔비디아,NAS,147.64,149.0,145.55,146.76,194463301.0
20241114,QQQ,나스닥100,NAS,511.91,512.79,507.77,508.69,28679519.0
20241114,SMH,반도체ETF2,NAS,249.56,250.96,247.38,248.18,4607584.0
20241114,SOXX,반도체ETF,NAS,220.5,221.365,217.84,218.24,2523582.0
20241114,TSM,TSMC ADR,NYS,188.4,192.66,187.535,188.5,11453908.0
20241115,AVGO,브로드컴,NAS,168.47,169.135,163.43,164.84,20836160.0
20241115,MU,마이크론,NAS,97.55,98.2,95.6374,96.34,18518298.0
20241115,NVDA,엔비디아,NAS,144.87,145.24,140.08,141.98,250132869.0
20241115,QQQ,나스닥100,NAS,502.94,503.33,494.49,496.57,51461054.0
20241115,SMH,반도체ETF2,NAS,244.17,244.57,238.8001,239.95,9499673.0
20241115,SOXX,반도체ETF,NAS,214.57,215.67,210.585,211.21,4748178.0
20241115,TSM,TSMC ADR,NYS,188.18,188.8,184.81,186.01,9834757.0
20241118,AVGO,브로드컴,NAS,165.66,166.3463,162.22,165.67,17870329.0
20241118,MU,마이크론,NAS,96.545,98.07,95.53,97.51,14251177.0
20241118,NVDA,엔비디아,NAS,139.5,141.55,137.15,140.15,221865993.0
20241118,QQQ,나스닥100,NAS,498.13,502.14,496.73,500.02,27192662.0
20241118,SMH,반도체ETF2,NAS,239.025,242.17,237.39,241.54,7707042.0
20241118,SOXX,반도체ETF,NAS,211.15,214.33,210.24,213.94,2444116.0
20241118,TSM,TSMC ADR,NYS,184.35,188.0,183.49,187.48,10694009.0
20241119,AVGO,브로드컴,NAS,166.66,166.8,164.31,165.35,18003401.0
20241119,MU,마이크론,NAS,97.0,98.18,96.51,97.73,14160307.0
20241119,NVDA,엔비디아,NAS,141.32,147.13,140.99,147.01,227834912.0
20241119,QQQ,나스닥100,NAS,497.42,503.9536,497.08,503.46,24523020.0
20241119,SMH,반도체ETF2,NAS,241.1,244.27,240.6,244.18,4505181.0
20241119,SOXX,반도체ETF,NAS,213.33,214.81,212.466,214.35,2363416.0
20241119,TSM,TSMC ADR,NYS,189.13,190.02,188.02,189.67,9390115.0
20241120,AVGO,브로드컴,NAS,165.54,165.54,160.86,163.25,17196728.0
20241120,MU,마이크론,NAS,97.975,98.53,96.53,98.37,10490585.0
20241120,NVDA,엔비디아,NAS,147.41,147.56,142.73,145.89,309871654.0
20241120,QQQ,나스닥100,NAS,503.16,503.48,496.555,503.17,29565491.0
20241120,SMH,반도체ETF2,NAS,243.33,243.75,238.65,242.54,7585585.0
20241120,SOXX,반도체ETF,NAS,213.07,213.68,209.65,212.71,3995002.0
20241120,TSM,TSMC ADR,NYS,188.85,188.85,184.06,188.36,10624495.0
20241121,AVGO,브로드컴,NAS,166.25,166.34,160.6,163.94,24835252.0
20241121,MU,마이크론,NAS,100.095,103.2864,98.062,102.76,18915150.0
20241121,NVDA,엔비디아,NAS,149.35,152.89,140.7,146.67,400946570.0
20241121,QQQ,나스닥100,NAS,506.24,506.96,497.56,504.98,34526738.0
20241121,SMH,반도체ETF2,NAS,245.52,248.1899,239.6,246.1,8825388.0
20241121,SOXX,반도체ETF,NAS,215.05,217.26,210.895,216.08,4245358.0
20241121,TSM,TSMC ADR,NYS,189.41,192.3,186.74,191.24,18137330.0
20241122,AVGO,브로드컴,NAS,164.3,164.9092,162.4,164.23,17332473.0
20241122,MU,마이크론,NAS,102.36,103.71,101.65,102.64,12063730.0
20241122,NVDA,엔비디아,NAS,145.93,147.16,141.1,141.95,236406154.0
20241122,QQQ,나스닥100,NAS,504.42,506.53,502.78,505.79,23826644.0
20241122,SMH,반도체ETF2,NAS,245.97,246.64,243.31,244.62,4746337.0
20241122,SOXX,반도체ETF,NAS,215.62,216.7,214.56,216.17,2672597.0
20241122,TSM,TSMC ADR,NYS,192.95,193.0,189.43,190.08,8838925.0
20241125,AVGO,브로드컴,NAS,165.395,167.225,162.89,164.82,26850591.0
20241125,MU,마이크론,NAS,103.85,106.4,103.81,104.48,22837895.0
20241125,NVDA,엔비디아,NAS,141.99,142.05,135.82,136.02,344941875.0
20241125,QQQ,나스닥100,NAS,509.9,511.4525,504.2625,506.59,26375166.0
20241125,SMH,반도체ETF2,NAS,246.35,246.35,242.2765,243.66,4562667.0
20241125,SOXX,반도체ETF,NAS,218.97,220.3,216.88,218.28,2787692.0
20241125,TSM,TSMC ADR,NYS,188.09,188.25,183.71,185.08,14380026.0
20241126,AVGO,브로드컴,NAS,164.6,166.37,162.69,164.74,16308772.0
20241126,MU,마이크론,NAS,104.0,104.72,100.31,101.8,19275679.0
20241126,NVDA,엔비디아,NAS,137.7,139.3,135.67,136.92,190287654.0
20241126,QQQ,나스닥100,NAS,508.08,510.14,507.23,509.31,26557061.0
20241126,SMH,반도체ETF2,NAS,245.82,246.12,239.89,241.42,4996487.0
20241126,SOXX,반도체ETF,NAS,220.0,220.59,213.77,215.45,2783854.0
20241126,TSM,TSMC ADR,NYS,185.4,185.9,182.33,183.84,10186572.0
20241127,AVGO,브로드컴,NAS,163.2,163.2,157.54,159.67,19722723.0
20241127,MU,마이크론,NAS,100.94,101.04,96.635,98.2,17046441.0
20241127,NVDA,엔비디아,NAS,135.01,137.22,131.8,135.34,226370912.0
20241127,QQQ,나스닥100,NAS,508.17,508.24,501.93,505.3,24957441.0
20241127,SMH,반도체ETF2,NAS,239.66,239.8,234.17,238.25,6911612.0
20241127,SOXX,반도체ETF,NAS,214.25,214.41,208.89,212.56,3122325.0
20241127,TSM,TSMC ADR,NYS,182.0,182.45,178.05,181.19,9895248.0
20241129,AVGO,브로드컴,NAS,159.57,162.69,159.08,162.08,11024005.0
20241129,MU,마이크론,NAS,97.24,98.2,96.1,97.95,13729436.0
20241129,NVDA,엔비디아,NAS,136.78,139.35,136.05,138.25,141863156.0
20241129,QQQ,나스닥100,NAS,505.93,510.34,505.31,509.74,15333968.0
20241129,SMH,반도체ETF2,NAS,240.0,244.49,239.59,242.13,5607353.0
20241129,SOXX,반도체ETF,NAS,214.12,218.02,214.08,215.4,2505319.0
20241129,TSM,TSMC ADR,NYS,181.51,186.95,181.18,184.66,8045290.0
20241202,AVGO,브로드컴,NAS,162.95,168.3797,162.75,166.51,21472442.0
20241202,MU,마이크론,NAS,97.6,100.09,97.53,98.55,16525553.0
20241202,NVDA,엔비디아,NAS,138.83,140.45,137.825,138.63,171682777.0
20241202,QQQ,나스닥100,NAS,511.01,516.26,510.62,515.29,25147165.0
20241202,SMH,반도체ETF2,NAS,243.35,249.15,243.35,247.87,8070277.0
20241202,SOXX,반도체ETF,NAS,216.7,222.47,216.519,221.06,3706952.0
20241202,TSM,TSMC ADR,NYS,189.34,195.29,188.94,194.4,16646881.0
20241203,AVGO,브로드컴,NAS,164.48,168.27,164.03,168.15,17024434.0
20241203,MU,마이크론,NAS,101.12,103.68,99.63,99.84,23479706.0
20241203,NVDA,엔비디아,NAS,138.26,140.54,137.95,140.26,164413965.0
20241203,QQQ,나스닥100,NAS,513.95,517.15,513.37,516.87,18597900.0
20241203,SMH,반도체ETF2,NAS,246.93,248.68,245.93,248.42,3227262.0
20241203,SOXX,반도체ETF,NAS,219.65,221.06,219.0211,219.81,1914917.0
20241203,TSM,TSMC ADR,NYS,193.5,199.0,192.6,198.89,11217660.0
20241204,AVGO,브로드컴,NAS,173.44,175.39,168.56,170.56,32748246.0
20241204,MU,마이크론,NAS,100.77,103.41,99.8,103.2,16306240.0
20241204,NVDA,엔비디아,NAS,141.995,145.79,140.29,145.14,231224295.0
20241204,QQQ,나스닥100,NAS,520.32,523.52,519.6,523.26,26086222.0
20241204,SMH,반도체ETF2,NAS,252.23,253.065,249.32,252.63,5457365.0
20241204,SOXX,반도체ETF,NAS,224.15,224.32,221.14,222.72,2681217.0
20241204,TSM,TSMC ADR,NYS,199.85,202.6,198.27,200.69,12761061.0
20241205,AVGO,브로드컴,NAS,170.75,172.3981,169.2,170.47,18489993.0
20241205,MU,마이크론,NAS,103.875,104.2498,100.61,100.87,13448928.0
20241205,NVDA,엔비디아,NAS,145.11,146.54,143.95,145.06,172621180.0
20241205,QQQ,나스닥100,NAS,523.31,524.0399,521.42,521.81,18169632.0
20241205,SMH,반도체ETF2,NAS,251.89,252.16,247.58,248.3,3872077.0
20241205,SOXX,반도체ETF,NAS,222.33,222.66,217.89,218.51,2421990.0
20241205,TSM,TSMC ADR,NYS,201.25,205.63,200.75,204.3,12483722.0
20241206,AVGO,브로드컴,NAS,170.1,180.68,169.3301,179.53,27830828.0
20241206,MU,마이크론,NAS,100.88,102.19,100.03,101.17,12381020.0
20241206,NVDA,엔비디아,NAS,144.6,145.7,141.31,142.44,188505573.0
20241206,QQQ,나스닥100,NAS,522.48,526.72,522.35,526.48,23762611.0
20241206,SMH,반도체ETF2,NAS,247.88,249.4216,247.21,248.61,3885289.0
20241206,SOXX,반도체ETF,NAS,218.6,220.375,218.0,219.83,1823118.0
20241206,TSM,TSMC ADR,NYS,202.0,203.19,199.93,203.02,9672870.0
20241209,AVGO,브로드컴,NAS,178.95,180.7933,176.0209,178.94,20886305.0
20241209,MU,마이크론,NAS,100.65,104.5,100.37,102.82,14141937.0
20241209,NVDA,엔비디아,NAS,138.97,139.95,137.13,138.81,189308625.0
20241209,QQQ,나스닥100,NAS,525.55,526.35,521.22,522.38,20674405.0
20241209,SMH,반도체ETF2,NAS,246.22,248.96,244.93,246.07,4532551.0
20241209,SOXX,반도체ETF,NAS,218.5,221.54,217.38,218.77,1574785.0
20241209,TSM,TSMC ADR,NYS,200.93,203.125,198.98,199.17,9699663.0
