# 비트코인 일별 — 업비트 **KRW/BTC**. scripts/crypto_daily.py 가 만든다.
# ⚠⚠ **원화다. 달러가 아니다.** 환율로 곱해도 글로벌 달러 가격과 다르다 —
#   국내 프리미엄이 얹혀 있다. 달러 기준 수준(예: «6만 5,100달러»)을
#   말할 때 이 파일을 쓰지 말 것. 방향과 등락률에만 쓴다.
# ⚠ 창구가 짧을 수 있어 **덮어쓰지 않고 합친다.**
date,open,high,low,close,volume
2018-05-09,10230000,10433000,9917000,10405000,9955.39479461
2018-05-10,10405000,10474000,9895000,9976000,9077.78269458
2018-05-11,9976000,9985000,8788000,9256000,20997.66993227
2018-05-12,9257000,9644000,9014000,9481000,10980.18990988
2018-05-13,9480000,9851000,9360000,9803000,8513.44899868
2018-05-14,9804000,9935000,9400000,9797000,12813.13382791
2018-05-15,9802000,9879000,9458000,9500000,8325.82703617
2018-05-16,9500000,9542000,9015000,9297000,12218.79341156
2018-05-17,9297000,9390000,9020000,9090000,6921.98679007
2018-05-18,9072000,9186000,8881000,9165000,5904.08097087
2018-05-19,9165000,9299000,9068000,9112000,6285.06750236
2018-05-20,9112000,9398000,9051000,9370000,4901.03255016
2018-05-21,9370000,9439000,9279000,9345000,4741.95012493
2018-05-22,9345000,9356000,8931000,8940000,4999.60324703
2018-05-23,8940000,9020000,8433000,8483000,8085.0532098
2018-05-24,8483000,8767000,8185000,8415000,8771.34270455
2018-05-25,8415000,8480000,8180000,8317000,4317.19540355
2018-05-26,8317000,8420000,8122000,8162000,3099.59149706
2018-05-27,8162000,8216000,8040000,8182000,2635.09988761
2018-05-28,8182000,8261000,7858000,7903000,5922.32658056
2018-05-29,7903000,8360000,7813000,8299000,6682.61704253
2018-05-30,8300000,8436000,8100000,8207000,6755.11057646
2018-05-31,8198000,8375000,8110000,8282000,4978.12880286
2018-06-01,8278000,8370000,8139000,8282000,3751.37371919
2018-06-02,8282000,8425000,8211000,8339000,3557.44198334
2018-06-03,8338000,8443000,8297000,8419000,3755.93937776
2018-06-04,8419000,8477000,8206000,8248000,3615.54200858
2018-06-05,8241000,8400000,8130000,8360000,3715.39795807
2018-06-06,8359000,8400000,8208000,8359000,3334.03058018
2018-06-07,8358000,8490000,8330000,8375000,3432.43923415
2018-06-08,8375000,8385000,8268000,8341000,2685.93901923
2018-06-09,8341000,8370000,8205000,8233000,1658.39383848
2018-06-10,8233000,8247000,7425000,7576000,7445.15112262
2018-06-11,7576000,7662000,7362000,7635000,4309.230986
2018-06-12,7635000,7685000,7270000,7350000,5044.24648135
2018-06-13,7350000,7390000,6951000,7040000,4943.24050185
2018-06-14,7039000,7380000,6977000,7355000,6511.9470463
2018-06-15,7363000,7399000,7151000,7180000,3302.08916025
2018-06-16,7180000,7336000,7116000,7277000,2031.22860933
2018-06-17,7275000,7329000,7206000,7218000,1502.42292843
2018-06-18,7231000,7550000,7135000,7461000,3050.85296824
2018-06-19,7461000,7649000,7370000,7553000,3830.01250877
2018-06-20,7553000,7594000,7110000,7538000,5808.17313215
2018-06-21,7538000,7580000,7445000,7511000,3078.51433366
2018-06-22,7511000,7537000,6870000,6962000,6852.56894387
2018-06-23,6965000,7100000,6845000,7030000,3078.68993934
2018-06-24,7030000,7144000,6622000,6992000,5399.26649924
2018-06-25,6985000,7129000,6861000,7036000,4418.75854986
2018-06-26,7034000,7070000,6861000,6900000,3141.53841943
2018-06-27,6894000,6970000,6830000,6925000,3051.01947771
2018-06-28,6925000,6965000,6649000,6682000,2655.94861923
2018-06-29,6671000,7078000,6590000,6958000,3607.75854253
2018-06-30,6958000,7290000,6950000,7164000,5213.79828927
2018-07-01,7164000,7212000,7002000,7109000,3151.10448153
2018-07-02,7109000,7358000,7024000,7297000,5925.85399143
2018-07-03,7289000,7399000,7231000,7298000,5239.81753579
2018-07-04,7298000,7500000,7104000,7329000,4984.70182867
2018-07-05,7329000,7445000,7270000,7377000,4272.33855027
2018-07-06,7377000,7488000,7282000,7480000,5355.98766532
2018-07-07,7480000,7638000,7361000,7550000,2077.59204362
2018-07-08,7564000,7585000,7450000,7516000,2801.16193621
2018-07-09,7515000,7623000,7451000,7474000,3713.61975808
2018-07-10,7474000,7518000,7127000,7140000,5199.60476183
2018-07-11,7141000,7269000,7110000,7226000,3913.795349
2018-07-12,7227000,7230000,6941000,7090000,3724.82852502
2018-07-13,7094000,7165000,6973000,7054000,3729.95994294
2018-07-14,7054000,7160000,7036000,7109000,1978.79800196
2018-07-15,7109000,7226000,7088000,7178000,2385.70929754
2018-07-16,7179000,7468000,7140000,7454000,6215.79333942
2018-07-17,7454000,8140000,7419000,8080000,8866.81669526
2018-07-18,8080000,8450000,8071000,8302000,9226.44969555
2018-07-19,8292000,8512000,8157000,8443000,6091.92994513
2018-07-20,8443000,8671000,8300000,8351000,7480.68995162
2018-07-21,8351000,8387000,8185000,8367000,3409.02111567
2018-07-22,8367000,8530000,8270000,8349000,3853.45997189
2018-07-23,8347000,8844000,8275000,8752000,9851.82951569
2018-07-24,8752000,9525000,8701000,9452000,16483.79995859
2018-07-25,9458000,9578000,9054000,9158000,11238.21728445
2018-07-26,9158000,9299000,8815000,8950000,7716.0562582
2018-07-27,8950000,9259000,8780000,9122000,10051.36343373
2018-07-28,9138000,9229000,9064000,9225000,3917.2811502
2018-07-29,9229000,9310000,9153000,9238000,4119.53145198
2018-07-30,9238000,9280000,8955000,9270000,5498.91600049
2018-07-31,9270000,9278000,8690000,8800000,8921.98646091
2018-08-01,8807000,8844000,8548000,8726000,6033.26071739
2018-08-02,8725000,8940000,8626000,8731000,6310.22735019
2018-08-03,8730000,8730000,8372000,8508000,6142.54285504
2018-08-04,8508000,8610000,8000000,8074000,5211.46198607
2018-08-05,8074000,8181000,7915000,8077000,3578.83736395
2018-08-06,8075000,8200000,7900000,7982000,3802.49007138
2018-08-07,7973000,8190000,7750000,7760000,5910.20815105
2018-08-08,7760000,7766000,7217000,7308000,7975.33732224
2018-08-09,7310000,7644000,7203000,7543000,6342.05809593
2018-08-10,7546000,7608000,7100000,7230000,5780.775775
2018-08-11,7227000,7590000,7127000,7325000,5066.85216567
2018-08-12,7325000,7540000,7279000,7395000,2682.39145374
2018-08-13,7396000,7637000,7288000,7387000,5711.07392516
2018-08-14,7386000,7386000,6960000,7233000,8027.8392352
2018-08-15,7233000,7600000,7206000,7332000,7158.7926917
2018-08-16,7332000,7487000,7260000,7337000,5318.93470139
2018-08-17,7338000,7526000,7306000,7496000,6653.00143771
2018-08-18,7500000,7579000,7288000,7391000,4615.70442766
2018-08-19,7393000,7498000,7310000,7431000,2928.96262117
2018-08-20,7432000,7469000,7244000,7255000,4187.21791451
2018-08-21,7255000,7430000,7240000,7375000,3037.60961801
2018-08-22,7375000,7751000,7187000,7289000,7591.8134609
2018-08-23,7286000,7500000,7285000,7439000,3662.1835859
2018-08-24,7440000,7593000,7368000,7561000,3754.38179566
2018-08-25,7564000,7683000,7521000,7604000,3491.70337305
2018-08-26,7604000,7637000,7450000,7547000,2824.38421929
2018-08-27,7547000,7725000,7490000,7688000,4134.98191712
2018-08-28,7688000,7886000,7654000,7839000,4988.81989282
2018-08-29,7838000,7938000,7723000,7825000,4912.14169962
2018-08-30,7825000,7910000,7672000,7856000,4799.95478085
2018-08-31,7844000,7915000,7749000,7865000,4687.30105795
2018-09-01,7865000,8009000,7844000,8001000,4338.01207477
2018-09-02,8000000,8169000,7932000,8113000,4460.52710093
2018-09-03,8114000,8160000,8043000,8125000,3198.85155079
2018-09-04,8116000,8279000,8111000,8271000,3811.85788263
2018-09-05,8271000,8333000,7687000,7699000,7761.44133104
2018-09-06,7698000,7718000,7264000,7523000,7776.42498652
2018-09-07,7522000,7543000,7292000,7382000,4198.8008613
2018-09-08,7391000,7439000,7110000,7206000,2881.52639575
2018-09-09,7206000,7437000,7131000,7232000,3330.24379869
2018-09-10,7232000,7348000,7198000,7274000,3089.33223454
2018-09-11,7275000,7350000,7126000,7239000,3392.11803014
2018-09-12,7242000,7289000,7155000,7234000,3994.11931681
2018-09-13,7238000,7399000,7233000,7355000,4029.70108465
2018-09-14,7355000,7504000,7261000,7359000,4397.95749188
2018-09-15,7361000,7397000,7320000,7363000,2206.71646834
2018-09-16,7365000,7386000,7250000,7356000,2939.07928986
2018-09-17,7356000,7373000,7128000,7191000,4535.64958686
2018-09-18,7192000,7283000,7134000,7234000,4053.11354921
2018-09-19,7234000,7388000,7010000,7245000,4306.69728981
2018-09-20,7250000,7364000,7190000,7311000,4570.14222037
2018-09-21,7311000,7596000,7287000,7537000,9545.78162275
2018-09-22,7537000,7636000,7425000,7540000,4866.23755949
2018-09-23,7539000,7600000,7450000,7500000,4216.92509274
2018-09-24,7500000,7547000,7407000,7430000,3046.33250681
2018-09-25,7428000,7439000,7241000,7299000,4725.14731707
2018-09-26,7299000,7392000,7259000,7300000,3921.98120692
2018-09-27,7300000,7490000,7261000,7447000,4027.10107711
2018-09-28,7447000,7551000,7339000,7408000,5408.47953602
2018-09-29,7408000,7410000,7280000,7360000,3246.00594677
2018-09-30,7360000,7418000,7327000,7393000,3162.07598214
2018-10-01,7394000,7449000,7280000,7375000,4331.49181371
2018-10-02,7374000,7414000,7337000,7369000,3525.16031441
2018-10-03,7369000,7393000,7299000,7386000,3057.96001967
2018-10-04,7385000,7499000,7362000,7481000,3366.9757101
2018-10-05,7481000,7545000,7410000,7503000,3891.95335424
2018-10-06,7502000,7509000,7438000,7485000,2194.14874573
2018-10-07,7484000,7513000,7424000,7482000,1904.00188064
2018-10-08,7483000,7589000,7461000,7542000,3391.80918903
2018-10-09,7541000,7550000,7484000,7527000,2147.42528494
2018-10-10,7527000,7530000,7380000,7472000,4412.34394843
2018-10-11,7472000,7480000,7150000,7187000,7579.91610222
2018-10-12,7195000,7300000,7155000,7183000,4836.81145319
2018-10-13,7180000,7211000,7159000,7189000,1850.50448252
2018-10-14,7190000,7263000,7182000,7198000,2310.3333017
2018-10-15,7200000,7905000,7165000,7413000,11984.6857021
2018-10-16,7416000,7465000,7312000,7352000,3356.42495081
2018-10-17,7352000,7380000,7280000,7327000,2999.20011723
2018-10-18,7327000,7390000,7311000,7343000,2703.41651159
2018-10-19,7343000,7364000,7281000,7291000,2800.77612068
2018-10-20,7291000,7317000,7265000,7302000,1970.0429939
2018-10-21,7302000,7350000,7297000,7311000,1836.45337649
2018-10-22,7310000,7322000,7271000,7297000,2953.97307214
2018-10-23,7297000,7318000,7251000,7270000,3011.57930571
2018-10-24,7270000,7323000,7261000,7296000,3597.70170567
2018-10-25,7296000,7300000,7229000,7272000,2934.43637646
2018-10-26,7272000,7309000,7241000,7276000,2404.52146255
2018-10-27,7276000,7291000,7250000,7284000,1632.07550396
2018-10-28,7284000,7290000,7241000,7258000,1367.83748212
2018-10-29,7259000,7264000,7057000,7097000,3760.90731634
2018-10-30,7097000,7162000,7094000,7140000,2329.37978247
2018-10-31,7139000,7200000,7062000,7162000,2918.68446747
2018-11-01,7162000,7200000,7141000,7186000,1920.59318498
2018-11-02,7186000,7221000,7161000,7179000,2653.27837824
2018-11-03,7179000,7185000,7100000,7150000,1584.16259136
2018-11-04,7145000,7270000,7125000,7213000,2763.64095353
2018-11-05,7214000,7246000,7187000,7198000,2781.27420558
2018-11-06,7198000,7256000,7186000,7231000,3516.59860154
2018-11-07,7237000,7348000,7219000,7310000,4075.20654325
2018-11-08,7312000,7342000,7245000,7282000,3316.39523463
2018-11-09,7282000,7307000,7203000,7243000,3141.94399954
2018-11-10,7243000,7275000,7228000,7237000,1636.97140048
2018-11-11,7237000,7260000,7180000,7253000,1818.84842381
2018-11-12,7253000,7284000,7234000,7249000,2501.92493132
2018-11-13,7249000,7270000,7203000,7248000,2949.09619474
2018-11-14,7248000,7270000,6514000,6782000,9333.25109232
2018-11-15,6782000,6811000,6253000,6529000,9344.82551128
2018-11-16,6529000,6580000,6350000,6425000,4920.30398166
2018-11-17,6426000,6452000,6344000,6385000,2858.37777974
2018-11-18,6383000,6494000,6363000,6431000,2331.37096303
2018-11-19,6431000,6436000,5563000,5618000,10146.07679702
2018-11-20,5618000,5762000,4935000,5177000,17978.21071906
2018-11-21,5177000,5414000,5016000,5274000,8532.49327465
2018-11-22,5274000,5361000,4950000,4965000,5004.26901548
2018-11-23,4965000,5071000,4782000,5013000,9163.96074326
2018-11-24,5013000,5112000,4411000,4492000,8851.92005334
2018-11-25,4492000,4766000,4126000,4616000,14846.61807208
2018-11-26,4616000,4747000,4177000,4371000,14659.13232924
2018-11-27,4365000,4458000,4162000,4380000,10023.86956673
2018-11-28,4380000,4932000,4369000,4800000,15135.99871579
2018-11-29,4795000,5030000,4661000,4840000,13588.75645203
2018-11-30,4841000,4888000,4440000,4565000,11389.14325328
2018-12-01,4565000,4834000,4476000,4721000,6990.42801181
2018-12-02,4720000,4852000,4614000,4685000,6984.37158641
2018-12-03,4699000,4728000,4330000,4387000,8886.50699993
2018-12-04,4393000,4592000,4280000,4457000,9755.04505869
2018-12-05,4456000,4472000,4232000,4262000,8325.80342723
2018-12-06,4262000,4391000,3950000,3965000,14125.61843122
2018-12-07,3962000,4005000,3666000,3868000,15549.85391268
2018-12-08,3868000,3953000,3714000,3875000,7681.09933383
2018-12-09,3877000,4120000,3832000,4013000,6483.95165173
2018-12-10,4013000,4075000,3838000,3895000,6046.32716932
2018-12-11,3893000,3924000,3764000,3822000,6669.04649885
2018-12-12,3822000,3929000,3792000,3888000,5659.62569846
2018-12-13,3889000,3900000,3693000,3721000,5314.52909104
2018-12-14,3721000,3777000,3595000,3642000,5889.21194184
2018-12-15,3641000,3685000,3562000,3619000,4034.72846031
2018-12-16,3620000,3700000,3612000,3637000,3542.84499551
2018-12-17,3636000,3973000,3625000,3923000,9103.62714974
2018-12-18,3921000,4110000,3848000,4088000,7666.87337544
2018-12-19,4092000,4400000,4054000,4124000,12333.94328952
2018-12-20,4127000,4637000,4090000,4552000,16481.71245495
2018-12-21,4552000,4733000,4243000,4333000,16822.18191833
2018-12-22,4333000,4494000,4272000,4464000,7007.24216643
2018-12-23,4465000,4549000,4369000,4439000,7458.50412788
2018-12-24,4436000,4700000,4425000,4539000,11018.72955822
2018-12-25,4537000,4553000,4138000,4243000,8603.02466497
2018-12-26,4243000,4349000,4157000,4293000,7965.54551542
2018-12-27,4292000,4334000,4062000,4124000,6387.12492085
2018-12-28,4127000,4380000,4043000,4338000,9044.90073346
2018-12-29,4338000,4388000,4166000,4200000,5249.20699964
2018-12-30,4190000,4335000,4153000,4291000,4820.06273912
2018-12-31,4294000,4322000,4129000,4200000,4319.65438521
2019-01-01,4200000,4297000,4130000,4288000,3806.56039475
2019-01-02,4288000,4366000,4241000,4347000,5413.33304643
2019-01-03,4348000,4360000,4251000,4284000,4683.66209758
2019-01-04,4285000,4328000,4231000,4303000,5455.72943421
2019-01-05,4304000,4345000,4270000,4294000,3332.94892431
2019-01-06,4294000,4551000,4270000,4520000,4835.56400675
2019-01-07,4519000,4550000,4450000,4499000,4307.10019813
2019-01-08,4498000,4577000,4420000,4480000,5089.28053387
2019-01-09,4481000,4510000,4431000,4458000,4477.80053429
2019-01-10,4460000,4487000,4060000,4087000,10233.89728557
2019-01-11,4086000,4149000,4029000,4101000,5325.27940583
2019-01-12,4101000,4140000,4043000,4098000,3247.57216084
2019-01-13,4098000,4102000,3940000,3963000,3318.31923108
2019-01-14,3966000,4141000,3951000,4098000,4950.8678849
2019-01-15,4098000,4116000,4002000,4034000,4819.99157761
2019-01-16,4034000,4100000,4014000,4052000,5635.84626852
2019-01-17,4052000,4088000,4002000,4075000,5735.32175195
2019-01-18,4075000,4080000,4022000,4046000,4470.59388512
2019-01-19,4048000,4188000,4040000,4115000,4320.72451794
2019-01-20,4115000,4135000,3913000,3984000,4635.17392144
2019-01-21,3985000,4001000,3937000,3973000,4739.10320572
2019-01-22,3973000,4045000,3886000,4013000,6366.1518058
2019-01-23,4013000,4029000,3973000,3996000,4397.65303735
2019-01-24,3997000,4000000,3941000,3983000,4413.84065077
2019-01-25,3982000,3994000,3911000,3957000,4594.53577314
2019-01-26,3957000,4039000,3934000,3963000,3770.71441776
2019-01-27,3963000,3975000,3900000,3951000,2879.05223312
2019-01-28,3950000,3952000,3775000,3828000,5807.39699502
2019-01-29,3828000,3841000,3730000,3795000,4037.5905587
2019-01-30,3796000,3855000,3769000,3810000,7619.50824424
2019-01-31,3810000,3845000,3752000,3775000,5907.05089757
2019-02-01,3775000,3825000,3735000,3816000,3535.66565154
2019-02-02,3816000,3870000,3796000,3855000,2189.96461132
2019-02-03,3853000,3861000,3794000,3821000,2089.51667463
2019-02-04,3821000,3849000,3792000,3822000,2847.99607841
2019-02-05,3822000,3845000,3814000,3835000,3536.64920363
2019-02-06,3835000,3844000,3756000,3791000,4564.88792233
2019-02-07,3791000,3800000,3776000,3783000,4630.81677589
2019-02-08,3783000,4075000,3768000,4009000,8694.60592483
2019-02-09,4007000,4038000,3968000,3998000,4099.33222543
2019-02-10,3997000,4030000,3937000,4023000,4852.85159907
2019-02-11,4023000,4035000,3962000,3986000,3690.35442515
2019-02-12,3986000,4020000,3957000,3981000,3922.74039034
2019-02-13,3980000,4017000,3962000,3983000,3675.48976826
2019-02-14,3983000,3992000,3967000,3984000,2817.99053119
2019-02-15,3983000,4039000,3979000,3986000,4199.89299262
2019-02-16,3983000,4030000,3982000,4002000,4941.13288261
2019-02-17,4002000,4094000,3986000,4040000,6462.47621724
2019-02-18,4040000,4260000,4027000,4236000,9883.41843537
2019-02-19,4236000,4338000,4150000,4259000,9217.25757906
2019-02-20,4259000,4333000,4219000,4315000,5067.51108128
2019-02-21,4315000,4398000,4291000,4328000,7641.80816629
2019-02-22,4327000,4369000,4319000,4346000,4028.81050111
2019-02-23,4344000,4494000,4319000,4479000,4954.50746453
2019-02-24,4479000,4554000,4165000,4178000,10822.98110481
2019-02-25,4178000,4265000,4177000,4255000,7140.02952849
2019-02-26,4255000,4266000,4206000,4228000,6237.94973547
2019-02-27,4229000,4271000,4145000,4259000,6561.25383115
2019-02-28,4259000,4321000,4201000,4240000,7139.12200606
2019-03-01,4240000,4265000,4230000,4248000,3231.98857514
2019-03-02,4248000,4267000,4205000,4253000,2997.96422112
2019-03-03,4253000,4262000,4215000,4239000,2857.93732777
2019-03-04,4239000,4257000,4120000,4155000,6152.05869422
2019-03-05,4155000,4264000,4132000,4249000,7840.0875585
2019-03-06,4248000,4297000,4210000,4260000,5280.01187718
2019-03-07,4260000,4308000,4258000,4289000,5130.4641732
2019-03-08,4289000,4358000,4234000,4310000,10012.80844409
2019-03-09,4310000,4396000,4287000,4352000,9813.71927923
2019-03-10,4350000,4353000,4306000,4336000,7251.47664633
2019-03-11,4336000,4374000,4292000,4337000,10955.38444468
2019-03-12,4336000,4362000,4269000,4326000,10293.99529849
2019-03-13,4326000,4369000,4294000,4325000,8246.29814077
2019-03-14,4325000,4388000,4285000,4337000,9702.14149201
2019-03-15,4337000,4382000,4325000,4359000,7102.63937061
2019-03-16,4360000,4492000,4354000,4445000,5146.01355993
2019-03-17,4445000,4448000,4384000,4425000,4051.52761754
2019-03-18,4425000,4484000,4415000,4458000,9501.14160892
2019-03-19,4457000,4496000,4442000,4486000,6628.55821296
2019-03-20,4486000,4535000,4457000,4533000,7162.39960891
2019-03-21,4533000,4563000,4411000,4491000,9074.41770787
2019-03-22,4491000,4514000,4471000,4490000,5767.56572806
2019-03-23,4489000,4535000,4481000,4507000,4010.8007386
2019-03-24,4505000,4539000,4492000,4525000,6141.26696193
2019-03-25,4526000,4548000,4425000,4487000,9560.22460821
2019-03-26,4487000,4494000,4420000,4493000,7150.76182259
2019-03-27,4493000,4553000,4477000,4548000,6801.09104325
2019-03-28,4548000,4592000,4525000,4550000,8955.6799217
2019-03-29,4550000,4676000,4548000,4641000,8584.39564075
2019-03-30,4642000,4680000,4533000,4636000,7117.93320635
2019-03-31,4636000,4670000,4618000,4661000,7660.19035262
2019-04-01,4661000,4760000,4621000,4711000,13066.44049624
2019-04-02,4711000,5525000,4706000,5411000,35779.36962198
2019-04-03,5411000,5864000,5367000,5594000,23006.90185268
2019-04-04,5601000,5718000,5452000,5571000,11968.33556833
2019-04-05,5567000,5722000,5559000,5685000,12728.86348074
2019-04-06,5685000,5975000,5641000,5793000,10079.33500166
2019-04-07,5793000,5950000,5757000,5910000,8606.56750049
2019-04-08,5910000,6104000,5841000,6091000,11262.5617768
2019-04-09,6091000,6092000,5939000,6000000,7547.51871099
2019-04-10,6001000,6250000,5999000,6166000,8318.97682643
2019-04-11,6166000,6196000,5800000,5860000,14323.59630125
2019-04-12,5860000,5927000,5650000,5897000,8432.76271085
2019-04-13,5896000,5932000,5822000,5889000,4226.05326009
2019-04-14,5889000,5998000,5828000,5958000,4218.82004407
2019-04-15,5958000,6025000,5840000,5860000,8101.81650803
2019-04-16,5860000,6034000,5772000,6024000,7498.73648699
2019-04-17,6024000,6080000,5971000,6004000,5946.73096896
2019-04-18,6004000,6094000,5998000,6070000,8489.43472618
2019-04-19,6070000,6147000,5991000,6087000,6350.20410717
2019-04-20,6086000,6156000,6079000,6141000,3994.04389513
2019-04-21,6138000,6177000,6047000,6145000,5971.98194427
2019-04-22,6145000,6276000,6092000,6237000,6659.99298085
2019-04-23,6237000,6549000,6219000,6450000,10869.22891599
2019-04-24,6449000,6566000,6288000,6415000,11844.50070092
2019-04-25,6415000,6448000,6082000,6120000,8244.90323779
2019-04-26,6120000,6347000,6010000,6137000,10592.33130941
2019-04-27,6139000,6164000,6080000,6114000,3095.99607482
2019-04-28,6115000,6188000,6089000,6138000,3983.08641683
2019-04-29,6138000,6159000,5963000,6029000,5702.959786
2019-04-30,6030000,6160000,6007000,6117000,5325.66521626
2019-05-01,6117000,6198000,6107000,6192000,3938.46440095
2019-05-02,6193000,6378000,6165000,6327000,5239.96342431
2019-05-03,6327000,6716000,6300000,6596000,11092.57495268
2019-05-04,6596000,6759000,6452000,6719000,6998.19026783
2019-05-05,6718000,6731000,6607000,6704000,3199.97736446
2019-05-06,6703000,6712000,6573000,6620000,3956.9602345
2019-05-07,6620000,6930000,6618000,6753000,7375.75047151
2019-05-08,6752000,6959000,6670000,6959000,5646.19320357
2019-05-09,6952000,7299000,6943000,7273000,9562.19350399
2019-05-10,7272000,7588000,7228000,7495000,10597.21131677
2019-05-11,7495000,8551000,7491000,8368000,24016.23318105
2019-05-12,8370000,8807000,7950000,8170000,21060.149816
2019-05-13,8166000,9518000,8064000,9230000,26618.70635664
2019-05-14,9235000,9907000,9100000,9499000,25056.33445661
2019-05-15,9499000,9757000,9220000,9606000,17857.0863588
2019-05-16,9606000,9842000,9247000,9465000,17057.02756153
2019-05-17,9465000,9557000,8360000,8891000,22071.33565071
2019-05-18,8891000,9232000,8684000,8823000,11615.27700105
2019-05-19,8819000,9809000,8810000,9712000,16388.29983101
2019-05-20,9712000,9713000,9200000,9581000,11458.02697678
2019-05-21,9581000,9646000,9402000,9509000,9783.22266274
2019-05-22,9509000,9611000,9220000,9309000,8874.09362343
2019-05-23,9304000,9593000,9003000,9491000,9626.42743604
2019-05-24,9491000,9700000,9346000,9580000,8929.98092211
2019-05-25,9583000,9658000,9510000,9594000,4423.41467288
2019-05-26,9594000,10470000,9386000,10299000,11097.02673955
2019-05-27,10297000,10610000,10240000,10376000,12067.23805525
2019-05-28,10372000,10436000,10200000,10333000,6739.85220975
2019-05-29,10332000,10500000,10060000,10325000,8371.07028924
2019-05-30,10325000,10815000,9911000,10120000,14079.82620793
2019-05-31,10113000,10394000,9881000,10383000,9590.30573478
2019-06-01,10383000,10400000,10228000,10350000,5514.70590256
2019-06-02,10350000,10599000,10340000,10505000,6868.79564903
2019-06-03,10505000,10509000,9990000,9999000,8905.52487849
2019-06-04,9999000,10017000,9230000,9486000,13615.31195031
2019-06-05,9487000,9826000,9326000,9583000,11685.99256793
2019-06-06,9583000,9644000,9172000,9495000,6689.69736357
2019-06-07,9495000,9830000,9388000,9749000,7875.53016935
2019-06-08,9751000,9825000,9601000,9733000,4779.91352376
2019-06-09,9745000,9784000,9381000,9474000,5372.7306867
2019-06-10,9477000,9789000,9284000,9731000,6749.56912781
2019-06-11,9732000,9789000,9470000,9587000,5510.10969543
2019-06-12,9587000,9869000,9505000,9803000,7049.16366521
2019-06-13,9803000,10028000,9705000,9935000,5739.21112792
2019-06-14,9935000,10514000,9859000,10462000,8254.26870027
2019-06-15,10462000,10600000,10311000,10528000,6509.17413273
2019-06-16,10523000,11150000,10451000,10710000,12029.90223717
2019-06-17,10710000,11187000,10694000,11055000,8591.80232045
2019-06-18,11055000,11100000,10750000,10902000,7165.30905941
2019-06-19,10901000,11100000,10845000,11063000,5153.06082226
2019-06-20,11064000,11421000,10931000,11349000,8734.01302562
2019-06-21,11350000,12000000,11338000,11994000,10040.27928899
2019-06-22,11994000,13043000,11818000,12398000,24086.22072139
2019-06-23,12398000,13036000,12200000,12681000,10604.85648318
2019-06-24,12681000,12980000,12456000,12891000,8410.98247577
2019-06-25,12896000,13999000,12850000,13941000,15996.640205
2019-06-26,13942000,16840000,13858000,15854000,49346.44063007
2019-06-27,15854000,16451000,13088000,14028000,53630.66520719
2019-06-28,14021000,15400000,13597000,15307000,34255.78282605
2019-06-29,15306000,15446000,14246000,14576000,20528.56039002
2019-06-30,14576000,14823000,13501000,13598000,15823.17086473
2019-07-01,13599000,13846000,12330000,13026000,25148.22954355
2019-07-02,13027000,13352000,11850000,13205000,33653.85372014
2019-07-03,13205000,14450000,13205000,14419000,29701.05312366
2019-07-04,14424000,14543000,13446000,13535000,17777.00140039
2019-07-05,13535000,13790000,13100000,13367000,15604.87414517
2019-07-06,13352000,13980000,13337000,13607000,11029.65693401
2019-07-07,13608000,13777000,13402000,13652000,6112.29934939
2019-07-08,13658000,14712000,13504000,14570000,13219.12416828
2019-07-09,14569000,15167000,14449000,14940000,18409.06927592
2019-07-10,14940000,15537000,14010000,14595000,29004.84701858
2019-07-11,14594000,14662000,13488000,13770000,25449.01584899
2019-07-12,13770000,14300000,13240000,14199000,17827.61270592
2019-07-13,14194000,14266000,13373000,13810000,10525.64945175
2019-07-14,13810000,13857000,12393000,12425000,18601.5880795
2019-07-15,12425000,13440000,11858000,13166000,23622.08610276
2019-07-16,13162000,13388000,11325000,11448000,25524.42453999
2019-07-17,11448000,11993000,10880000,11648000,29435.3111246
2019-07-18,11642000,12800000,11082000,12659000,30361.56543744
2019-07-19,12656000,12805000,12210000,12549000,16966.26425103
2019-07-20,12549000,13090000,12410000,12780000,12766.06610129
2019-07-21,12780000,12843000,12300000,12565000,7503.34531353
2019-07-22,12565000,12683000,12101000,12310000,7619.39808956
2019-07-23,12311000,12337000,11770000,11797000,9196.95112987
2019-07-24,11797000,11811000,11327000,11611000,8792.82200225
2019-07-25,11611000,12103000,11556000,11743000,7073.00169757
2019-07-26,11738000,11738000,11456000,11680000,5539.77501847
2019-07-27,11680000,12011000,11121000,11310000,8266.20538641
2019-07-28,11306000,11417000,11000000,11310000,4658.22707119
2019-07-29,11312000,11547000,11151000,11280000,4965.89960032
2019-07-30,11280000,11500000,11146000,11323000,4773.20645331
2019-07-31,11323000,11960000,11300000,11957000,8042.51654364
2019-08-01,11956000,12412000,11682000,12317000,7300.30830386
2019-08-02,12317000,12768000,12213000,12563000,9548.01565542
2019-08-03,12563000,12883000,12523000,12773000,7491.78097596
2019-08-04,12772000,13036000,12475000,12958000,8484.58320479
2019-08-05,12958000,14213000,12948000,14181000,18719.86010936
2019-08-06,14181000,14570000,13455000,13782000,22453.01941633
2019-08-07,13782000,14408000,13570000,14219000,16557.39288205
2019-08-08,14197000,14310000,13841000,14241000,9231.75268362
2019-08-09,14250000,14315000,13980000,14248000,7624.83526974
2019-08-10,14246000,14331000,13582000,13699000,8664.21798351
