# 코스피 지수 일별 OHLC · 소스 FinanceDataReader · KS11 · 2026-09-05
일자,시가,고가,저가,종가,거래량
20230215,2473.09,2473.44,2424.16,2427.9,387066656.0
20230216,2444.06,2475.99,2442.07,2475.48,388027117.0
20230217,2447.66,2471.51,2445.74,2451.21,514047410.0
20230220,2453.25,2463.17,2430.27,2455.12,390012511.0
20230221,2457.51,2466.07,2446.0,2458.96,494660925.0
20230222,2430.87,2435.98,2416.16,2417.68,427481883.0
20230223,2430.01,2449.62,2422.62,2439.09,400991556.0
20230224,2442.49,2452.97,2421.47,2423.61,369900381.0
20230227,2405.42,2405.56,2383.76,2402.64,357218105.0
20230228,2417.58,2431.67,2407.29,2412.85,529789810.0
20230302,2414.61,2440.59,2411.85,2427.85,428342155.0
20230303,2438.73,2442.1,2423.08,2432.07,371881849.0
20230306,2452.46,2464.45,2441.07,2462.62,418813757.0
20230307,2457.04,2475.73,2455.65,2463.35,450481378.0
20230308,2435.58,2442.61,2426.52,2431.91,438358914.0
20230309,2440.79,2444.2,2416.25,2419.09,476374647.0
20230310,2389.82,2400.87,2383.19,2394.59,413411029.0
20230313,2400.45,2413.24,2369.79,2410.6,380739619.0
20230314,2390.36,2390.78,2348.19,2348.97,485075534.0
20230315,2380.09,2395.36,2370.77,2379.72,443751262.0
20230316,2357.98,2382.79,2346.11,2377.91,320194084.0
20230317,2403.7,2405.35,2382.8,2395.69,364175642.0
20230320,2391.87,2405.99,2378.7,2379.2,346033948.0
20230321,2396.54,2399.52,2383.17,2388.35,355194640.0
20230322,2411.25,2417.47,2402.78,2416.96,501412159.0
20230323,2398.27,2424.48,2397.91,2424.48,567703733.0
20230324,2421.27,2423.76,2399.49,2414.96,470659232.0
20230327,2423.94,2423.94,2395.97,2409.22,472847242.0
20230328,2418.69,2434.94,2415.34,2434.94,524016141.0
20230329,2432.63,2443.95,2428.61,2443.92,497218499.0
20230330,2452.97,2462.7,2439.43,2453.16,629052032.0
20230331,2459.94,2481.24,2456.54,2476.86,722612208.0
20230403,2485.81,2485.81,2467.59,2472.34,811723687.0
20230404,2475.87,2489.71,2472.79,2480.51,832555311.0
20230405,2482.61,2497.61,2478.67,2495.21,632719928.0
20230406,2488.0,2488.0,2458.5,2459.23,751378076.0
20230407,2478.64,2493.06,2473.89,2490.41,586992797.0
20230410,2491.68,2519.99,2490.17,2512.08,717648069.0
20230411,2523.33,2550.97,2514.42,2547.86,768175552.0
20230412,2546.36,2561.37,2536.23,2550.64,900749506.0
20230413,2534.71,2561.66,2531.07,2561.66,841719152.0
20230414,2580.1,2581.74,2560.53,2571.49,892445555.0
20230417,2570.3,2577.08,2561.14,2575.91,775752420.0
20230418,2582.23,2582.23,2557.19,2571.09,896932434.0
20230419,2570.06,2582.11,2568.46,2575.08,956994366.0
20230420,2566.06,2573.94,2552.06,2563.11,951423099.0
20230421,2556.7,2559.44,2532.32,2544.4,970397971.0
20230424,2538.36,2541.89,2518.73,2523.5,927191299.0
20230425,2531.35,2531.35,2472.33,2489.02,886421798.0
20230426,2489.49,2498.56,2481.38,2484.83,1089215527.0
20230427,2484.31,2499.01,2465.83,2495.81,733499935.0
20230428,2511.79,2517.13,2489.58,2501.53,777535095.0
20230502,2504.01,2524.42,2503.21,2524.39,701398536.0
20230503,2510.19,2514.37,2497.83,2501.4,889609358.0
20230504,2494.82,2502.14,2486.09,2500.94,810178245.0
20230508,2518.53,2525.84,2511.13,2513.21,655536077.0
20230509,2512.34,2514.81,2495.63,2510.06,751646926.0
20230510,2505.96,2510.13,2488.42,2496.51,635635038.0
20230511,2505.57,2513.82,2490.08,2491.0,648134386.0
20230512,2487.35,2487.35,2472.45,2475.42,798229990.0
20230515,2469.8,2479.35,2455.99,2479.35,484564791.0
20230516,2494.4,2498.54,2474.9,2480.24,628743773.0
20230517,2479.65,2498.37,2475.02,2494.66,564411579.0
20230518,2511.09,2515.4,2500.01,2515.4,572764581.0
20230519,2530.83,2538.31,2524.89,2537.79,570097445.0
20230522,2540.03,2564.09,2533.5,2557.08,593619969.0
20230523,2565.8,2577.32,2561.1,2567.55,576045359.0
20230524,2557.11,2572.21,2555.04,2567.45,1072440018.0
20230525,2570.64,2575.05,2551.49,2554.69,917553486.0
20230526,2561.94,2567.5,2553.79,2558.81,634759104.0
20230530,2582.41,2586.22,2574.82,2585.52,641646565.0
20230531,2586.03,2596.31,2575.98,2577.12,686186797.0
20230601,2572.56,2580.15,2565.0,2569.17,675233437.0
20230602,2586.27,2601.38,2583.88,2601.36,569619542.0
20230605,2617.43,2618.62,2608.01,2615.41,545879707.0
20230607,2623.46,2629.92,2613.68,2615.6,537616723.0
20230608,2609.21,2612.39,2595.33,2610.85,581325177.0
20230609,2624.15,2644.7,2618.45,2641.16,583219035.0
20230612,2647.49,2650.45,2623.43,2629.35,557056391.0
20230613,2644.43,2645.62,2633.52,2637.95,694320536.0
20230614,2640.81,2642.86,2614.25,2619.08,654404452.0
20230615,2629.24,2634.22,2602.52,2608.54,582437342.0
20230616,2623.57,2625.79,2612.21,2625.79,673673049.0
20230619,2618.06,2619.44,2600.49,2609.5,719549044.0
20230620,2602.83,2610.03,2596.82,2604.91,722540797.0
20230621,2599.19,2600.97,2579.52,2582.63,659798470.0
20230622,2575.65,2597.76,2575.65,2593.7,613221379.0
20230623,2599.04,2600.81,2568.07,2570.1,528307350.0
20230626,2568.65,2585.31,2562.03,2582.2,481750510.0
20230627,2581.02,2582.0,2568.52,2581.39,538509244.0
20230628,2590.52,2590.52,2559.46,2564.19,488767961.0
20230629,2564.02,2577.69,2550.02,2550.02,604508630.0
20230630,2558.43,2571.03,2541.72,2564.28,510933786.0
20230703,2580.89,2604.63,2580.49,2602.47,618006181.0
20230704,2604.72,2607.66,2591.86,2593.31,674410584.0
20230705,2593.47,2601.99,2578.66,2579.0,601088685.0
20230706,2574.75,2575.45,2550.67,2556.29,531900313.0
20230707,2547.41,2547.41,2515.07,2526.71,613265045.0
20230710,2528.08,2539.63,2517.67,2520.7,561821159.0
20230711,2538.84,2562.49,2534.48,2562.49,594134894.0
20230712,2557.61,2574.73,2554.26,2574.72,696924185.0
20230713,2589.89,2602.21,2587.75,2591.23,585660777.0
20230714,2607.47,2628.3,2603.36,2628.3,569815109.0
20230717,2617.67,2627.12,2611.55,2619.0,550569962.0
20230718,2624.59,2626.89,2600.67,2607.62,493202186.0
20230719,2622.24,2622.54,2598.52,2608.24,440073850.0
20230720,2595.38,2611.34,2589.29,2600.23,372364710.0
20230721,2581.06,2609.76,2570.58,2609.76,501871967.0
20230724,2608.47,2636.06,2595.21,2628.53,529363268.0
20230725,2643.35,2646.71,2621.6,2636.46,723471549.0
20230726,2638.76,2639.21,2580.98,2592.36,834106504.0
20230727,2599.82,2617.61,2586.36,2603.81,594162667.0
20230728,2593.67,2609.54,2586.33,2608.32,503267298.0
20230731,2628.87,2639.45,2622.21,2632.58,454242638.0
20230801,2644.34,2668.21,2639.1,2667.07,493643248.0
20230802,2651.53,2660.9,2611.77,2616.47,704673842.0
20230803,2624.76,2625.45,2591.3,2605.39,789416273.0
20230804,2606.17,2612.3,2598.38,2602.8,645750159.0
20230807,2591.58,2607.36,2580.71,2580.71,504070760.0
20230808,2598.29,2601.41,2568.15,2573.98,638418712.0
20230809,2580.6,2608.98,2576.21,2605.12,467526732.0
20230810,2592.4,2601.56,2590.02,2601.56,568155109.0
20230811,2611.25,2616.84,2589.94,2591.26,675389953.0
20230814,2586.51,2592.91,2561.88,2570.87,624377647.0
20230816,2550.13,2550.53,2520.87,2525.64,685135617.0
20230817,2512.92,2520.56,2482.06,2519.85,735132744.0
20230818,2495.18,2519.6,2489.63,2504.5,557784633.0
20230821,2511.7,2524.41,2505.59,2508.8,399458711.0
20230822,2528.39,2533.43,2509.53,2515.74,471808571.0
20230823,2510.0,2517.51,2499.89,2505.5,547169704.0
20230824,2531.78,2539.44,2520.73,2537.68,441140168.0
20230825,2505.39,2526.37,2502.05,2519.14,577383852.0
20230828,2534.42,2543.41,2525.64,2543.41,483587568.0
20230829,2550.76,2556.98,2545.27,2552.16,441365852.0
20230830,2575.42,2578.62,2561.22,2561.22,364003001.0
20230831,2564.45,2568.06,2547.72,2556.27,473168805.0
20230901,2551.93,2568.42,2551.04,2563.71,493367317.0
20230904,2566.93,2584.55,2560.32,2584.55,342072516.0
20230905,2578.91,2586.65,2575.19,2582.18,384579023.0
20230906,2577.41,2585.98,2560.09,2563.34,422126144.0
20230907,2554.87,2562.42,2539.24,2548.26,377270533.0
20230908,2546.07,2550.96,2530.05,2547.68,396289098.0
20230911,2549.88,2556.89,2540.44,2556.88,411070381.0
20230912,2566.42,2568.55,2535.15,2536.58,359409844.0
20230913,2536.22,2549.38,2528.18,2534.7,417576035.0
20230914,2544.89,2572.89,2541.11,2572.89,412509123.0
20230915,2574.98,2611.0,2572.37,2601.28,441729809.0
20230918,2588.69,2596.55,2573.26,2574.72,416289507.0
20230919,2579.36,2583.25,2555.46,2559.21,462342076.0
20230920,2556.55,2566.62,2551.12,2559.74,414667757.0
20230921,2544.81,2549.63,2514.96,2514.97,394676191.0
20230922,2491.45,2513.26,2486.14,2508.13,433184441.0
20230925,2504.1,2509.38,2486.44,2495.76,438614599.0
20230926,2493.64,2495.0,2461.59,2462.97,427476174.0
20230927,2447.99,2469.72,2445.51,2465.07,366240767.0
20231004,2435.78,2435.78,2402.84,2405.69,424858687.0
20231005,2423.35,2426.61,2402.5,2403.6,451722351.0
20231006,2408.81,2421.18,2403.92,2408.73,289391533.0
20231010,2436.58,2448.24,2402.44,2402.58,416004097.0
20231011,2436.52,2463.56,2436.52,2450.08,446948721.0
20231012,2465.19,2479.82,2464.84,2479.82,515451710.0
20231013,2460.85,2466.62,2452.83,2456.15,582883748.0
20231016,2442.43,2453.77,2422.52,2436.24,788356048.0
20231017,2454.14,2466.87,2449.42,2460.17,509375162.0
20231018,2452.05,2465.33,2450.78,2462.6,911545886.0
20231019,2431.92,2433.45,2412.55,2415.8,756946720.0
20231020,2391.54,2394.67,2364.01,2375.0,521208061.0
20231023,2370.07,2375.79,2354.7,2357.02,395930159.0
20231024,2371.55,2384.14,2326.67,2383.51,444165247.0
20231025,2389.23,2389.9,2362.69,2363.17,440806736.0
20231026,2325.82,2330.55,2299.08,2299.08,531072827.0
20231027,2311.59,2321.84,2293.05,2302.81,514875992.0
20231030,2292.34,2317.75,2292.34,2310.55,444842306.0
20231031,2318.39,2322.45,2273.97,2277.99,394982283.0
20231101,2292.89,2312.15,2288.64,2301.56,358157301.0
20231102,2334.96,2351.91,2333.41,2343.12,377461502.0
20231103,2365.59,2370.28,2351.83,2368.34,578661884.0
20231106,2399.8,2502.37,2395.03,2502.37,528584832.0
20231107,2476.35,2476.35,2418.74,2443.96,457675546.0
20231108,2460.22,2468.43,2418.14,2421.62,467217484.0
20231109,2425.93,2437.9,2413.04,2427.08,395030998.0
20231110,2406.4,2413.62,2393.64,2409.66,312467956.0
20231113,2431.24,2435.32,2399.04,2403.76,307123090.0
20231114,2424.93,2442.37,2422.97,2433.25,306963703.0
20231115,2482.21,2487.42,2468.43,2486.67,419843260.0
20231116,2483.48,2491.98,2472.69,2488.18,407440839.0
20231117,2477.43,2481.1,2463.59,2469.85,388973752.0
20231120,2464.72,2499.75,2464.04,2491.2,323806345.0
20231121,2504.7,2517.74,2500.91,2510.42,345054695.0
20231122,2493.17,2516.72,2490.43,2511.7,439485471.0
20231123,2515.83,2522.2,2507.3,2514.96,360873812.0
20231124,2517.88,2521.56,2496.63,2496.63,359382702.0
20231127,2501.83,2511.37,2489.18,2495.66,364743731.0
20231128,2506.14,2522.45,2502.26,2521.76,443089715.0
20231129,2518.8,2523.98,2501.44,2519.81,579271100.0
20231130,2512.11,2535.29,2507.8,2535.29,664284035.0
20231201,2520.49,2520.49,2504.06,2505.01,516596238.0
20231204,2522.22,2525.63,2510.52,2514.95,498860818.0
20231205,2507.45,2509.74,2492.55,2494.28,427066848.0
20231206,2503.57,2509.67,2495.38,2495.38,390989432.0
20231207,2493.14,2499.73,2481.0,2492.07,446877270.0
20231208,2510.24,2521.58,2507.14,2517.85,431796634.0
20231211,2524.79,2528.89,2512.45,2525.36,435003610.0
20231212,2535.11,2543.06,2529.74,2535.27,378033628.0
20231213,2531.23,2531.23,2509.89,2510.66,377934427.0
20231214,2547.74,2549.65,2532.16,2544.18,530123485.0
20231215,2558.44,2574.23,2555.3,2563.56,465313553.0
20231218,2568.77,2573.13,2556.05,2566.86,384828383.0
20231219,2564.81,2570.06,2556.52,2568.55,392497373.0
20231220,2586.99,2615.38,2584.85,2614.3,570423377.0
20231221,2598.37,2610.81,2587.16,2600.02,578334789.0
20231222,2617.72,2621.37,2599.51,2599.51,465967201.0
20231226,2609.44,2612.14,2594.65,2602.59,440428129.0
20231227,2599.35,2613.5,2590.08,2613.5,349733378.0
20231228,2616.27,2655.28,2611.72,2655.28,460086621.0
20240102,2645.47,2675.8,2641.88,2669.81,409871688.0
20240103,2643.54,2643.72,2607.31,2607.31,463131608.0
20240104,2592.44,2602.64,2580.09,2587.02,770176172.0
20240105,2586.89,2592.29,2572.6,2578.08,522289892.0
20240108,2584.23,2591.68,2566.34,2567.82,320143990.0
20240109,2598.31,2599.37,2556.0,2561.24,791214273.0
20240110,2563.97,2568.19,2539.82,2541.98,570021066.0
20240111,2543.03,2557.3,2540.27,2540.27,788422596.0
20240112,2536.55,2543.83,2517.76,2525.05,790177187.0
20240115,2525.69,2536.06,2515.84,2525.99,802102006.0
20240116,2516.27,2524.35,2491.13,2497.59,659578602.0
20240117,2501.23,2503.91,2435.34,2435.9,965595357.0
20240118,2439.96,2453.97,2429.12,2440.04,571507487.0
20240119,2468.43,2479.0,2455.5,2472.74,518806918.0
20240122,2489.57,2490.69,2464.35,2464.35,388045571.0
20240123,2478.32,2482.84,2464.24,2478.61,472284165.0
20240124,2476.22,2476.22,2454.34,2469.69,395463694.0
20240125,2467.73,2474.01,2452.36,2470.34,357233504.0
20240126,2458.05,2502.61,2453.45,2478.56,292662412.0
20240129,2490.93,2516.92,2483.81,2500.65,427439639.0
20240130,2523.68,2528.54,2498.81,2498.81,481808939.0
20240131,2487.9,2502.45,2486.97,2497.09,454574443.0
20240201,2491.93,2542.46,2491.93,2542.46,751074606.0
20240202,2559.4,2615.34,2559.39,2615.31,596121129.0
20240205,2612.77,2612.77,2562.5,2591.31,511677820.0
20240206,2584.2,2599.18,2563.87,2576.2,411617635.0
20240207,2592.59,2625.24,2588.09,2609.58,518182343.0
20240208,2620.26,2629.51,2610.21,2620.32,430009355.0
20240213,2644.17,2656.87,2640.96,2649.64,559385295.0
20240214,2609.6,2627.31,2601.99,2620.42,543525036.0
20240215,2643.81,2643.86,2613.8,2613.8,621363093.0
20240216,2635.63,2648.76,2625.01,2648.76,593841761.0
20240219,2653.12,2683.39,2653.12,2680.26,422699048.0
20240220,2671.55,2673.84,2643.93,2657.79,612668186.0
20240221,2656.92,2670.95,2644.04,2653.31,562144348.0
20240222,2671.69,2671.69,2653.99,2664.27,456396847.0
20240223,2681.03,2694.8,2665.21,2667.7,415376166.0
20240226,2657.35,2659.6,2629.78,2647.08,531661427.0
20240227,2654.76,2654.76,2619.38,2625.05,574301706.0
20240228,2629.11,2657.32,2623.15,2652.29,421552569.0
20240229,2643.48,2647.56,2628.62,2642.36,496064469.0
20240304,2664.52,2682.8,2662.32,2674.27,404014324.0
20240305,2660.8,2684.83,2649.35,2649.4,457237152.0
20240306,2638.84,2649.78,2630.16,2641.49,378993989.0
20240307,2653.98,2660.26,2633.57,2647.62,462910823.0
20240308,2676.79,2688.0,2668.38,2680.35,454259855.0
20240311,2665.58,2677.21,2658.74,2659.84,391384816.0
20240312,2673.47,2686.14,2659.72,2681.81,403969278.0
20240313,2694.71,2701.45,2679.54,2693.57,498759769.0
20240314,2698.37,2718.76,2696.31,2718.76,609288045.0
20240315,2701.91,2705.59,2666.84,2666.84,584947718.0
20240318,2678.52,2688.07,2665.28,2685.84,408182483.0
20240319,2673.57,2673.57,2645.14,2656.17,695865617.0
20240320,2680.7,2692.52,2674.09,2690.14,720451805.0
20240321,2731.18,2755.45,2724.25,2754.86,825226939.0
20240322,2751.15,2763.06,2738.18,2748.56,509545275.0
20240325,2756.59,2763.63,2731.7,2737.57,489620187.0
20240326,2756.42,2779.4,2752.27,2757.09,448300913.0
20240327,2745.0,2762.03,2745.0,2755.11,510644016.0
20240328,2753.22,2756.86,2742.68,2745.82,419277948.0
20240329,2757.27,2757.55,2739.12,2746.63,495495575.0
20240401,2766.24,2769.87,2747.4,2747.86,397600506.0
20240402,2744.15,2760.33,2737.19,2753.16,630392908.0
20240403,2730.68,2732.29,2706.97,2706.97,640806255.0
20240404,2738.24,2746.39,2727.1,2742.0,477952756.0
20240405,2713.96,2730.47,2705.31,2714.21,621030559.0
20240408,2718.76,2725.58,2706.74,2717.65,620652526.0
20240409,2733.23,2741.23,2703.96,2705.16,470183666.0
20240411,2665.4,2718.07,2661.92,2706.96,561333352.0
20240412,2710.89,2712.45,2678.21,2681.82,514575252.0
20240415,2661.36,2673.26,2641.16,2670.43,561950019.0
20240416,2644.17,2647.6,2601.45,2609.63,570212078.0
20240417,2619.15,2626.63,2584.18,2584.18,414348111.0
20240418,2595.46,2642.03,2593.26,2634.7,478786204.0
20240419,2600.69,2609.9,2553.55,2591.86,809473426.0
20240422,2615.72,2629.44,2604.37,2629.44,401892185.0
20240423,2632.15,2641.78,2619.72,2623.02,430275765.0
20240424,2662.84,2677.85,2662.84,2675.75,325739636.0
20240425,2646.8,2656.51,2628.62,2628.62,334062359.0
20240426,2650.94,2662.1,2641.35,2656.33,450520678.0
20240429,2675.46,2687.44,2665.21,2687.44,470546033.0
20240430,2693.22,2710.23,2687.29,2692.06,460083516.0
20240502,2679.04,2692.47,2678.84,2683.65,351087270.0
20240503,2704.31,2705.26,2676.63,2676.63,338612027.0
20240507,2718.17,2734.36,2716.62,2734.36,532203424.0
20240508,2732.11,2745.05,2727.93,2745.05,436315210.0
20240509,2743.29,2749.14,2710.25,2712.14,423810541.0
20240510,2737.95,2743.58,2723.21,2727.63,586133434.0
20240513,2735.2,2738.38,2713.92,2727.21,625277713.0
20240514,2732.98,2735.82,2722.74,2730.34,443295551.0
20240516,2770.27,2773.46,2748.22,2753.0,521841311.0
20240517,2751.47,2752.17,2724.62,2724.62,575936318.0
20240520,2741.24,2756.41,2734.64,2742.14,582071105.0
20240521,2733.03,2734.48,2719.74,2724.18,560818982.0
20240522,2723.46,2733.07,2707.87,2723.46,484723878.0
20240523,2719.03,2734.27,2704.0,2721.81,428079461.0
20240524,2693.65,2696.99,2681.17,2687.6,501638731.0
20240527,2697.16,2725.08,2693.66,2722.99,556709910.0
20240528,2715.52,2730.12,2714.34,2722.85,440956718.0
20240529,2719.56,2721.63,2677.07,2677.3,438980914.0
20240530,2666.63,2666.63,2635.44,2635.44,372741998.0
20240531,2657.87,2664.48,2635.77,2636.52,613717789.0
20240603,2657.81,2690.73,2657.81,2682.52,782329142.0
20240604,2668.73,2679.47,2659.43,2662.1,773459815.0
20240605,2681.11,2697.43,2667.63,2689.5,881481171.0
20240607,2718.25,2729.63,2705.23,2722.67,783870642.0
20240610,2698.71,2718.89,2689.19,2701.17,506891681.0
20240611,2716.72,2718.88,2702.17,2705.32,558892980.0
20240612,2709.65,2730.3,2707.44,2728.17,511008858.0
20240613,2764.18,2776.72,2752.61,2754.89,700027275.0
20240614,2759.22,2769.16,2750.86,2758.42,644979251.0
20240617,2754.83,2759.86,2741.03,2744.1,593985068.0
20240618,2765.7,2772.35,2759.03,2763.92,561975111.0
20240619,2786.16,2799.32,2786.16,2797.33,646706151.0
20240620,2802.1,2812.62,2796.37,2807.63,758165860.0
20240621,2794.87,2797.0,2777.33,2784.26,631143373.0
20240624,2772.85,2782.9,2758.09,2764.73,594166310.0
20240625,2765.76,2780.42,2765.76,2774.39,714242157.0
20240626,2767.43,2792.07,2762.98,2792.05,535034373.0
20240627,2767.62,2784.33,2761.55,2784.06,397169222.0
20240628,2792.79,2797.82,2782.4,2797.82,610550442.0
20240701,2792.96,2805.95,2783.98,2804.31,459218341.0
20240702,2798.65,2805.42,2776.62,2780.86,538842197.0
20240703,2797.14,2799.7,2774.71,2794.01,340337982.0
20240704,2817.06,2824.94,2808.88,2824.94,393738620.0
20240705,2836.21,2871.96,2836.21,2862.23,378159145.0
20240708,2862.58,2868.99,2855.53,2857.76,425055594.0
20240709,2872.63,2875.37,2854.13,2867.38,456429222.0
20240710,2863.05,2871.56,2858.87,2867.99,472472909.0
20240711,2888.76,2896.43,2879.28,2891.35,462216873.0
20240712,2867.75,2872.25,2844.88,2857.0,408178316.0
20240715,2869.15,2872.9,2848.93,2860.92,424457898.0
20240716,2861.71,2872.21,2857.07,2866.09,677904823.0
20240717,2865.9,2868.58,2841.33,2843.29,549094120.0
20240718,2805.64,2824.35,2799.02,2824.35,658374570.0
20240719,2800.21,2802.68,2776.99,2795.46,426207952.0
20240722,2790.99,2795.12,2752.63,2763.51,463878258.0
20240723,2788.83,2796.92,2765.81,2774.29,423403234.0
20240724,2755.5,2778.31,2748.65,2758.71,469221275.0
20240725,2721.29,2725.15,2703.86,2710.65,440318335.0
20240726,2724.99,2738.4,2715.75,2731.9,516467609.0
20240729,2748.32,2776.86,2742.69,2765.53,456515695.0
20240730,2744.4,2754.53,2732.82,2738.19,392868090.0
20240731,2745.58,2770.7,2733.63,2770.69,557090057.0
20240801,2787.27,2794.11,2772.97,2777.68,480833975.0
20240802,2719.39,2725.05,2666.4,2676.19,531785136.0
20240805,2611.3,2611.3,2386.96,2441.55,763777757.0
20240806,2533.34,2578.77,2491.47,2522.15,567266430.0
20240807,2515.27,2594.83,2510.82,2568.41,476990686.0
20240808,2530.21,2570.34,2518.52,2556.73,495299005.0
20240809,2603.08,2603.08,2575.9,2588.43,475012051.0
20240812,2602.16,2622.86,2602.01,2618.3,293083794.0
20240813,2624.5,2636.12,2607.52,2621.5,378532151.0
20240814,2649.11,2653.71,2632.44,2644.5,328748140.0
20240816,2695.49,2699.61,2680.74,2697.23,385851899.0
20240819,2697.97,2699.84,2664.28,2674.36,395636824.0
20240820,2699.74,2706.05,2686.06,2696.63,484188400.0
20240821,2687.2,2704.98,2684.61,2701.13,417329635.0
20240822,2710.95,2711.38,2690.35,2707.67,441756204.0
20240823,2690.8,2712.84,2689.54,2701.69,330591762.0
20240826,2716.88,2718.47,2688.79,2698.01,333687885.0
20240827,2696.24,2700.18,2681.92,2689.25,264056855.0
